Ngay,Gia_target,outlier_flag,target_lag1,target_lag2,target_lag3,target_ret_lag1,MA5,MA10,std5,dayofweek,month,london_vnd_kg_lag1,usdvnd_lag1,diesel,diesel_chg_1m,diesel_chg_3m,rain_90d,oni,waterbal_90d,Luong_lag1m,dongia_lag1m,dongia_ret_lag1m,area_tn,prod_tn,yield_tn,tonkho_tan
2021-10-21,39916.5,0,39800.0,39816.5,40416.5,-0.000414401064885106,40093.2,39914.85,272.69845984163754,3,10,48490.905,22755.0,17540,0.0948813982521847,0.0887647423960273,1127.78000484,-0.45,843.950123906,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-10-22,40116.5,0,39916.5,39800.0,39816.5,0.002927135678391979,40033.2,39939.85,271.78934857716735,4,10,48571.25,22750.0,17540,0.0948813982521847,0.0887647423960273,1119.82000426,-0.45,834.8946709659999,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-10-25,40416.5,0,40116.5,39916.5,39800.0,0.005010459333859352,40013.2,39979.85,258.2720464936167,0,10,48716.314,22754.0,17540,0.0948813982521847,0.0887647423960273,1104.28000232,-0.45,822.3052842860001,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-10-26,40383.5,0,40416.5,40116.5,39916.5,0.007478219685167042,40013.2,40024.85,258.2720464936167,1,10,49925.275,22745.0,18710,0.1284680337756332,0.1318814277071991,1103.92000222,-0.45,822.857543216,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-10-27,41916.5,0,40383.5,40416.5,40116.5,-0.0008164982123637365,40126.6,40116.55,274.29509656572645,2,10,51658.39,22757.0,18710,0.1284680337756332,0.1318814277071991,1131.59999986,-0.45,852.151567416,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-10-28,41883.0,0,41916.5,40383.5,40416.5,0.03796104844800485,40549.9,40321.55,790.9031546276705,3,10,49992.735,22755.0,18710,0.1284680337756332,0.1318814277071991,1128.339999856,-0.45,848.021589872,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-10-29,39800.0,0,41883.0,41916.5,40383.5,-0.0007992079491370152,40943.2,40488.2,881.0003972757341,4,10,49526.75,22750.0,18710,0.1284680337756332,0.1318814277071991,1125.879999936,-0.45,845.367448212,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-01,40943.5,0,39800.0,41883.0,41916.5,-0.049733782202803,40879.9,40446.55,962.8195183937655,0,11,50368.5,22750.0,18710,0.1284680337756332,0.1318814277071991,1111.719999546,-0.63,830.955173482,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-02,40916.5,0,40943.5,39800.0,41883.0,0.028731155778894513,40985.3,40499.25,927.610545972825,1,11,51619.75,22750.0,18710,0.1284680337756332,0.1318814277071991,1106.819999506,-0.63,824.4572111619999,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-03,41783.5,0,40916.5,40943.5,39800.0,-0.000659445333203057,41091.9,40609.25,869.9996695401683,2,11,50819.032,22748.0,18710,0.1284680337756332,0.1318814277071991,1097.600000206,-0.63,814.581656622,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-04,41316.5,0,41783.5,40916.5,40943.5,0.021189495680226766,41065.3,40807.6,840.0007886901069,3,11,50771.304,22747.0,18710,0.1284680337756332,0.1318814277071991,1095.080000326,-0.63,810.964094222,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-05,40616.5,0,41316.5,41783.5,40916.5,-0.011176660643555492,40952.0,40947.6,733.6022423629868,4,11,49986.72,22680.0,18710,0.1284680337756332,0.1318814277071991,1092.280000226,-0.63,808.0276000219999,111.7,2012.085944494181,0.0468736110424501,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-08,40216.5,0,40616.5,41316.5,41783.5,-0.01694238379339974,41115.3,40997.6,448.55623950626625,0,11,49465.08,22680.0,18710,0.1284680337756332,0.1318814277071991,1084.960000266,-0.63,799.7106253019999,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-09,40016.5,0,40216.5,40616.5,41316.5,-0.009848214395627441,40969.9,40977.6,607.7481386232319,1,11,49081.56,22660.0,18710,0.1284680337756332,0.1318814277071991,1079.360000126,-0.63,794.973935142,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-10,40716.5,0,40016.5,40216.5,40616.5,-0.004973083187248983,40789.9,40940.9,745.2434501557215,2,11,50445.612,22662.0,18710,0.1284680337756332,0.142944410507025,1084.780000746,-0.63,802.099650702,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-11,40416.5,0,40716.5,40016.5,40216.5,0.017492784226506464,40576.5,40820.9,502.9910535983754,3,11,50191.9,22660.0,18710,0.1284680337756332,0.142944410507025,1084.340000956,-0.63,803.141000822,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-12,41316.5,0,40416.5,40716.5,40016.5,-0.007368020335736136,40396.5,40674.25,286.3564212655337,4,11,51902.34,22645.0,18710,0.1284680337756332,0.142944410507025,1087.220000896,-0.63,806.258275982,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-15,40816.5,0,41316.5,40416.5,40716.5,0.02226813306446629,40536.5,40825.9,506.9516742254668,0,11,51551.28,22640.0,18710,0.1284680337756332,0.142944410507025,1106.900001916,-0.63,831.806027182,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-16,40616.5,0,40816.5,41316.5,40416.5,-0.012101702709571227,40656.5,40813.2,482.7007354458907,1,11,51268.28,22645.0,18710,0.1284680337756332,0.142944410507025,1107.000001816,-0.63,834.127707082,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-17,40316.5,0,40616.5,40816.5,41316.5,-0.0048999791750885535,40776.5,40783.2,336.15472627943785,2,11,50668.05,22650.0,18710,0.1284680337756332,0.142944410507025,1103.3600019859998,-0.63,831.427389232,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-18,40716.5,0,40316.5,40616.5,40816.5,-0.007386160796720498,40696.5,40636.5,396.23225512318373,3,11,51093.888,22648.0,18710,0.1284680337756332,0.142944410507025,1089.780001846,-0.63,818.951141992,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-19,40116.5,0,40716.5,40316.5,40616.5,0.00992149616162119,40756.5,40576.5,364.69165057621456,4,11,50101.8,22650.0,18710,0.1284680337756332,0.142944410507025,1088.0200018459998,-0.63,817.7301762919999,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-22,40416.5,0,40116.5,40716.5,40316.5,-0.014736040671472272,40516.5,40526.5,291.5475947422715,0,11,50864.965,22657.0,18710,0.1284680337756332,0.142944410507025,1064.020001806,-0.63,794.955308592,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-23,40766.5,0,40416.5,40116.5,40716.5,0.007478219685167042,40436.5,40546.5,238.74672772627437,1,11,51030.17,22670.0,18710,0.1284680337756332,0.142944410507025,1056.140001746,-0.63,787.153232652,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-24,41416.5,0,40766.5,40416.5,40116.5,0.008659829525070162,40466.5,40621.5,273.86127875258995,2,11,52084.475,22675.0,18710,0.1284680337756332,0.142944410507025,1041.180002746,-0.63,771.573980052,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-25,40966.5,0,41416.5,40766.5,40416.5,0.015944464204677766,40686.5,40691.5,484.252000512134,3,11,51733.08,22680.0,18380,0.047890535917902,0.1366728509585653,1024.060003346,-0.63,755.061466352,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-26,40866.5,0,40966.5,41416.5,40766.5,-0.010865234870160445,40736.5,40746.5,500.74943834217504,4,11,50508.76,22670.0,18380,0.047890535917902,0.1366728509585653,1005.660003286,-0.63,736.830403292,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-29,41133.0,0,40866.5,40966.5,41416.5,-0.0024410188812810096,40886.5,40701.5,361.5936946352961,0,11,50730.686,22678.0,18380,0.047890535917902,0.1366728509585653,1028.680002786,-0.63,766.1464556599999,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-11-30,40366.5,0,41133.0,40866.5,40966.5,0.006521233773383983,41029.8,40733.15,255.04303558420037,1,11,49849.93,22690.0,18380,0.047890535917902,0.1366728509585653,1028.800003106,-0.63,767.8624674,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,127800.0
2021-12-01,40751.5,0,40366.5,41133.0,40866.5,-0.01863467289038001,40949.8,40708.15,386.91982373613786,2,12,49913.6,22688.0,18380,0.047890535917902,0.1366728509585653,1010.240004166,-0.76,749.0493329999999,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-02,40866.5,0,40751.5,40366.5,41133.0,0.009537611633408938,40816.8,40751.65,288.0524257839264,3,12,51165.63,22710.0,18380,0.047890535917902,0.1366728509585653,1002.080004166,-0.76,740.4844974,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-03,41166.5,0,40866.5,40751.5,40366.5,0.002821982012932045,40796.8,40766.65,278.3688200930638,4,12,51483.45,22730.0,18380,0.047890535917902,0.1366728509585653,983.180003166,-0.76,720.61274592,100.34,2093.0835160454453,0.0402555227687484,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-06,41566.5,0,41166.5,40866.5,40751.5,0.007340976105122854,40856.8,40871.65,325.49070647255706,0,12,52463.34,22830.0,18380,0.047890535917902,0.1366728509585653,931.000003896,-0.76,666.02311349,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-07,41866.5,0,41566.5,41166.5,40866.5,0.009716638528900923,40943.5,40986.65,450.9933480662487,1,12,53291.3,23020.0,18380,0.047890535917902,0.1366728509585653,912.920004356,-0.76,647.6352564099999,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-08,40916.5,0,41866.5,41566.5,41166.5,0.0072173505106274405,41243.5,41096.65,469.728645070752,2,12,52438.11,23070.0,18380,0.047890535917902,0.1366728509585653,899.800004356,-0.76,633.7734002699999,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-09,40966.5,0,40916.5,41866.5,41566.5,-0.022691173133650988,41276.5,41046.65,430.69710934716585,3,12,52601.4,22920.0,18380,0.047890535917902,0.1366728509585653,888.320004536,-0.76,620.08996425,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-10,41166.5,0,40966.5,40916.5,41866.5,0.0012220009042807067,41296.5,41046.65,408.65633483405657,4,12,52991.88,22980.0,17330,-0.073757349011224,0.0817727840199751,849.860004136,-0.76,578.878654198,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-13,41166.5,0,41166.5,40966.5,40916.5,0.004882037762562019,41296.5,41076.65,408.65633483405657,0,12,52750.275,23025.0,17330,-0.073757349011224,0.0817727840199751,796.160003536,-0.76,522.9985195979999,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-14,41166.5,0,41166.5,41166.5,40966.5,0.0,41216.5,41080.0,380.7886552932014,1,12,52543.825,22975.0,17330,-0.073757349011224,0.0817727840199751,788.3800037359999,-0.76,515.9816896379999,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-15,41466.5,0,41166.5,41166.5,41166.5,0.0,41076.5,41160.0,124.49899597990556,2,12,52831.0,23000.0,17330,-0.073757349011224,0.0817727840199751,784.7800037159999,-0.76,513.0416805379999,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-16,41466.5,0,41466.5,41166.5,41166.5,0.007287478896675692,41186.5,41231.5,178.88543819999586,3,12,53038.09,23030.0,17330,-0.073757349011224,0.0817727840199751,772.4200038959999,-0.76,500.689149618,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-17,40866.5,0,41466.5,41466.5,41166.5,0.0,41286.5,41291.5,164.31676725156365,4,12,52854.01,22990.0,17330,-0.073757349011224,0.0817727840199751,769.4600040659999,-0.76,497.355069408,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-20,41166.5,0,40866.5,41466.5,41466.5,-0.014469511533406476,41226.5,41261.5,250.99800796023172,0,12,53612.34,22980.0,17330,-0.073757349011224,0.0817727840199751,716.9200070740001,-0.76,444.460868116,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-21,40866.5,0,41166.5,40866.5,41466.5,0.007340976105122854,41226.5,41221.5,250.99800796023172,1,12,52917.824,22928.0,17330,-0.073757349011224,0.0817727840199751,693.4200060740001,-0.76,420.700198296,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-22,40866.5,0,40866.5,41166.5,40866.5,-0.007287478896675692,41166.5,41121.5,300.00000000000756,2,12,53135.761,22933.0,17330,-0.073757349011224,0.0817727840199751,643.840002614,-0.76,369.258428576,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-23,41266.5,0,40866.5,40866.5,41166.5,0.0,41046.5,41116.5,268.3281572999832,3,12,53691.745,22955.0,17330,-0.073757349011224,0.0817727840199751,609.560001814,-0.76,333.210229236,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-24,41416.5,0,41266.5,40866.5,40866.5,0.009787968140163805,41006.5,41146.5,194.93588689619094,4,12,54001.35,22950.0,17330,-0.073757349011224,0.0817727840199751,593.720000604,-0.76,316.596857246,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-27,41066.5,0,41416.5,41266.5,40866.5,0.0036349096724945795,41116.5,41171.5,244.94897427832709,0,12,53742.52,22840.0,17570,-0.0440696409140369,0.0597104945717732,590.040000624,-0.76,315.763667066,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-28,41166.5,0,41066.5,41416.5,41266.5,-0.008450738232346988,41096.5,41161.5,243.92621835301867,1,12,53671.93,22810.0,17570,-0.0440696409140369,0.0597104945717732,586.400000644,-0.76,313.276332766,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-29,40966.5,0,41166.5,41066.5,41416.5,0.002435074817673799,41156.5,41161.5,207.36441353328814,2,12,53502.405,22835.0,17570,-0.0440696409140369,0.0597104945717732,556.420000644,-0.76,283.647777626,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-30,41166.5,0,40966.5,41166.5,41066.5,-0.004858319264450461,41176.5,41111.5,174.6424919657428,3,12,53946.48,22820.0,17570,-0.0440696409140369,0.0597104945717732,538.239999364,-0.76,265.488068826,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2021-12-31,41166.5,0,41166.5,40966.5,41166.5,0.004882037762562019,41156.5,41081.5,167.33200530682868,4,12,54021.345,22765.0,17570,-0.0440696409140369,0.0597104945717732,510.459999524,-0.76,237.302099266,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-03,40966.5,0,41166.5,41166.5,40966.5,0.0,41106.5,41111.5,89.44271910001697,0,1,54095.25,22825.0,17570,-0.0440696409140369,0.0597104945717732,485.259998424,-0.91,212.392218146,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-04,40966.5,0,40966.5,41166.5,41166.5,-0.004858319264450461,41086.5,41091.5,109.54451150105395,1,1,54095.25,22825.0,17570,-0.0440696409140369,0.0597104945717732,455.939998824,-0.91,180.423794846,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-05,40916.5,0,40966.5,40966.5,41166.5,0.0,41046.5,41101.5,109.54451150105395,2,1,53444.448,22752.0,17570,-0.0440696409140369,0.0597104945717732,441.079998484,-0.91,163.756315372,91.62,2188.495961580441,0.0455846337728857,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-06,40616.5,0,40916.5,40966.5,40966.5,-0.0012205094406405603,41036.5,41106.5,120.41594578794181,3,1,52814.355,22755.0,17570,-0.0440696409140369,0.0597104945717732,433.659998874,-0.91,154.76788618199998,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-07,39966.5,0,40616.5,40916.5,40966.5,-0.007332005425684018,40926.5,41041.5,198.11612756160096,4,1,52472.715,22745.0,17570,-0.0440696409140369,0.0597104945717732,426.479998914,-0.91,145.79444052199997,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-10,40366.5,0,39966.5,40616.5,40916.5,-0.016003348392894523,40686.5,40896.5,428.07709586008514,0,1,52538.46,22685.0,17570,-0.0440696409140369,0.0597104945717732,385.579997634,-0.91,101.02021278199996,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-11,39766.5,0,40366.5,39966.5,40616.5,0.010008382019941697,40566.5,40826.5,413.8236339311767,1,1,51290.7,22695.0,18230,0.0519330640507789,0.0393386545039908,370.819998894,-0.91,83.56503014199998,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-12,39800.0,0,39766.5,40366.5,39966.5,-0.014863810337780059,40326.5,40686.5,468.2413907377311,2,1,51479.064,22698.0,18230,0.0519330640507789,0.0393386545039908,353.139998494,-0.91,64.31332128199998,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-13,39966.5,0,39800.0,39766.5,40366.5,0.0008424176128147831,40103.2,40569.85,373.09107467212914,3,1,51796.836,22698.0,18230,0.0519330640507789,0.0393386545039908,337.65999849400004,-0.91,47.104977341999984,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-14,39466.5,0,39966.5,39800.0,39766.5,0.004183417085427132,39973.2,40449.85,238.48364723813623,4,1,50802.27,22710.0,18230,0.0519330640507789,0.0393386545039908,320.819998494,-0.91,28.480695781999984,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-17,39266.5,0,39466.5,39966.5,39800.0,-0.012510477524927177,39873.2,40279.85,329.4684355139403,0,1,50597.88,22710.0,18230,0.0519330640507789,0.0393386545039908,273.000001574,-0.91,-23.384801398000008,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-18,39266.5,0,39266.5,39466.5,39966.5,-0.00506758896785886,39653.2,40109.85,281.48614530737143,1,1,50392.96,22720.0,18230,0.0519330640507789,0.0393386545039908,264.480001494,-0.91,-32.61100487800001,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-19,39166.5,0,39266.5,39266.5,39466.5,0.0,39553.2,39939.85,317.6624781115992,2,1,49936.25,22750.0,18230,0.0519330640507789,0.0393386545039908,259.880001494,-0.91,-37.58863121800001,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-20,39566.5,0,39166.5,39266.5,39266.5,-0.0025467001133281375,39426.5,39764.85,320.9361307176274,3,1,50507.5,22700.0,18230,0.0519330640507789,0.0393386545039908,254.640001474,-0.91,-43.15438005800001,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-21,39766.5,0,39566.5,39166.5,39266.5,0.010212809416210389,39346.5,39659.85,164.31676725155603,4,1,50430.415,22645.0,18900,0.0905943450663588,0.0775370581527936,247.020001774,-0.91,-52.82529207800001,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-24,39466.5,0,39766.5,39566.5,39166.5,0.005054781191159208,39406.5,39639.85,250.99800796022672,0,1,50069.125,22625.0,18900,0.0905943450663588,0.0775370581527936,232.580001422,-0.91,-71.6164152,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-25,39366.5,0,39466.5,39766.5,39566.5,-0.007544038323714641,39446.5,39549.85,238.7467277262707,1,1,49816.975,22675.0,18900,0.0905943450663588,0.0775370581527936,194.940003042,-0.91,-112.02771438,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-26,39666.5,0,39366.5,39466.5,39766.5,-0.00253379448392943,39466.5,39509.85,223.6067977499835,2,1,50623.31,22630.0,18900,0.0905943450663588,0.0775370581527936,191.720003006,-0.91,-116.224678176,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-27,39666.5,0,39666.5,39366.5,39466.5,0.007620692720968325,39566.5,39496.5,158.1138830084254,3,1,49582.33,22630.0,18900,0.0905943450663588,0.0775370581527936,187.400002966,-0.91,-122.205619896,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-28,39366.5,0,39666.5,39666.5,39366.5,0.0,39586.5,39466.5,164.31676725155603,4,1,49197.62,22630.0,18900,0.0905943450663588,0.0775370581527936,185.140003016,-0.91,-125.56294638600002,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-01-31,39566.5,0,39366.5,39666.5,39666.5,-0.007563056987634376,39506.5,39456.5,151.65750888103773,0,1,49456.68,22645.0,18900,0.0905943450663588,0.0775370581527936,180.020003016,-0.91,-132.289930486,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-01,40113.2,0,39566.5,39366.5,39666.5,0.005080461813978809,39526.5,39486.5,151.65750888103773,1,2,49184.94,22645.0,18900,0.0905943450663588,0.0775370581527936,180.14000303600002,-0.87,-132.799582146,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-02,39466.5,0,40113.2,39566.5,39366.5,0.0138172443860336,39675.84,39571.17,273.45233222629827,2,2,49275.52,22645.0,18900,0.0905943450663588,0.0775370581527936,179.260003036,-0.87,-134.465939446,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-03,39866.5,0,39466.5,40113.2,39566.5,-0.016121875093485394,39635.840000000004,39601.17,289.32711245232696,3,2,49773.71,22645.0,18900,0.0905943450663588,0.0775370581527936,178.480003056,-0.87,-136.13473580600004,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-04,40366.5,0,39866.5,39466.5,40113.2,0.01013517793571772,39675.840000000004,39631.17,307.8573988066582,4,2,50271.9,22645.0,18900,0.0905943450663588,0.0775370581527936,177.440003096,-0.87,-137.542228146,88.55,2288.085827216262,0.0455060769515431,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-07,40166.5,0,40366.5,39866.5,39466.5,0.012541858452585597,39875.840000000004,39691.17,374.30759810616127,0,2,50113.385,22645.0,18900,0.0905943450663588,0.0775370581527936,173.18000313599998,-0.87,-143.81509016600003,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-08,40366.5,0,40166.5,40366.5,39866.5,-0.004954603445926686,39995.840000000004,39761.17,345.40436882008976,1,2,50270.97,22665.0,18900,0.0905943450663588,0.0775370581527936,164.520002716,-0.87,-154.598698946,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-09,40666.5,0,40366.5,40166.5,40366.5,0.004979273772920179,40046.5,39861.17,383.40579025362234,2,2,50745.31,22715.0,18900,0.0905943450663588,0.0775370581527936,153.20000270600002,-0.87,-169.339311726,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-10,41066.5,0,40666.5,40366.5,40166.5,0.0074319051688900295,40286.5,39961.17,294.95762407506044,3,2,51234.12,22680.0,18900,0.0905943450663588,0.0775370581527936,145.780002694,-0.87,-178.966344738,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-11,41166.5,0,41066.5,40666.5,40366.5,0.009836105885679958,40526.5,40101.17,350.7135583350103,4,2,51324.84,22680.0,19860,0.0894130554031815,0.0614644575093532,138.12000277400003,-0.87,-188.816488578,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-14,41166.5,0,41166.5,41066.5,40666.5,0.002435074817673799,40686.5,40281.17,432.43496620879847,0,2,51494.95,22685.0,19860,0.0894130554031815,0.0614644575093532,121.340001424,-0.87,-210.765495368,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-15,41166.5,0,41166.5,41166.5,41066.5,0.0,40886.5,40441.17,356.37059362411577,1,2,50972.175,22725.0,19860,0.0894130554031815,0.0614644575093532,119.900001394,-0.87,-212.99568735800003,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-16,41116.5,0,41166.5,41166.5,41166.5,0.0,41046.5,40546.5,216.79483388679873,2,2,51528.75,22750.0,19860,0.0894130554031815,0.0614644575093532,120.840001654,-0.87,-212.64085147800003,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-17,41466.5,0,41116.5,41166.5,41166.5,-0.0012145798161126153,41136.5,40711.5,44.72135955004786,3,2,51733.5,22750.0,19860,0.0894130554031815,0.0614644575093532,124.060001874,-0.87,-209.614303818,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-18,41466.5,0,41466.5,41116.5,41166.5,0.00851239769922052,41216.5,40871.5,141.42135623732597,4,2,51813.09,22785.0,19860,0.0894130554031815,0.0614644575093532,120.860001414,-0.87,-213.684178178,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-21,41066.5,0,41466.5,41466.5,41116.5,0.0,41276.5,40981.5,174.64249196574315,0,2,51459.1,22820.0,20800,0.1005291005291004,0.111704970603955,126.720001574,-0.87,-208.33900043800003,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
2022-02-22,41066.5,0,41066.5,41466.5,41466.5,-0.009646341022271021,41256.5,41071.5,194.93588689619122,1,2,50935.2,22800.0,20800,0.1005291005291004,0.111704970603955,127.180001574,-0.87,-209.07505857800004,115.06,2348.339996523553,0.0263338763741209,640.4,1668065.0,2.6047236102435978,219600.0
