Ngay,diesel,diesel_chg_1m,diesel_chg_3m
2022-06-24,30010,0.12607879924953092,0.2699957680914091
2022-06-27,30010,0.12607879924953092,0.2699957680914091
2022-06-28,30010,0.12607879924953092,0.2699957680914091
2022-06-29,30010,0.12607879924953092,0.2699957680914091
2022-06-30,30010,0.12607879924953092,0.2699957680914091
2022-07-01,29610,0.12201591511936338,0.18062200956937802
2022-07-04,29610,0.12201591511936338,0.18062200956937802
2022-07-05,29610,0.12201591511936338,0.18062200956937802
2022-07-06,29610,0.12201591511936338,0.18062200956937802
2022-07-07,29610,0.12201591511936338,0.18062200956937802
2022-07-08,29610,0.12201591511936338,0.18062200956937802
2022-07-11,26590,0.007578628268283483,0.06020733652312593
2022-07-12,26590,0.007578628268283483,0.06020733652312593
2022-07-13,26590,0.007578628268283483,0.06020733652312593
2022-07-14,26590,0.007578628268283483,0.06020733652312593
2022-07-15,26590,0.007578628268283483,0.06020733652312593
2022-07-18,26590,0.007578628268283483,0.06020733652312593
2022-07-19,26590,0.007578628268283483,0.06020733652312593
2022-07-20,26590,0.007578628268283483,0.06020733652312593
2022-07-21,24850,-0.17194268577140948,-0.01972386587771202
2022-07-22,24850,-0.17194268577140948,-0.01972386587771202
2022-07-25,24850,-0.17194268577140948,-0.01972386587771202
2022-07-26,24850,-0.17194268577140948,-0.01972386587771202
2022-07-27,24850,-0.17194268577140948,-0.01972386587771202
2022-07-28,24850,-0.17194268577140948,-0.01972386587771202
2022-07-29,24850,-0.17194268577140948,-0.01972386587771202
2022-08-01,23900,-0.1928402566700439,-0.05719921104536485
2022-08-02,23900,-0.1928402566700439,-0.05719921104536485
2022-08-03,23900,-0.1928402566700439,-0.05719921104536485
2022-08-04,23900,-0.1928402566700439,-0.05719921104536485
2022-08-05,23900,-0.1928402566700439,-0.05719921104536485
2022-08-08,23900,-0.1928402566700439,-0.05719921104536485
2022-08-09,23900,-0.1928402566700439,-0.05719921104536485
2022-08-10,23900,-0.1928402566700439,-0.05719921104536485
2022-08-11,22900,-0.13877397517863854,-0.14071294559099434
2022-08-12,22900,-0.13877397517863854,-0.14071294559099434
2022-08-15,22900,-0.13877397517863854,-0.14071294559099434
2022-08-16,22900,-0.13877397517863854,-0.14071294559099434
2022-08-17,22900,-0.13877397517863854,-0.14071294559099434
2022-08-18,22900,-0.13877397517863854,-0.14071294559099434
2022-08-19,22900,-0.13877397517863854,-0.14071294559099434
2022-08-22,23750,-0.044265593561368166,-0.10881801125703561
2022-08-23,23750,-0.044265593561368166,-0.10881801125703561
2022-08-24,23750,-0.044265593561368166,-0.10881801125703561
2022-08-25,23750,-0.044265593561368166,-0.10881801125703561
2022-08-26,23750,-0.044265593561368166,-0.10881801125703561
2022-08-29,23750,-0.044265593561368166,-0.10881801125703561
2022-08-30,23750,-0.044265593561368166,-0.10881801125703561
2022-08-31,23750,-0.044265593561368166,-0.10881801125703561
2022-09-01,23750,-0.044265593561368166,-0.10881801125703561
2022-09-02,23750,-0.044265593561368166,-0.10881801125703561
2022-09-05,25180,0.0535564853556485,-0.04585070102311484
2022-09-06,25180,0.0535564853556485,-0.04585070102311484
2022-09-07,25180,0.0535564853556485,-0.04585070102311484
2022-09-08,25180,0.0535564853556485,-0.04585070102311484
2022-09-09,25180,0.0535564853556485,-0.04585070102311484
2022-09-12,24180,0.05589519650655017,-0.08374384236453203
2022-09-13,24180,0.05589519650655017,-0.08374384236453203
2022-09-14,24180,0.05589519650655017,-0.08374384236453203
2022-09-15,24180,0.05589519650655017,-0.08374384236453203
2022-09-16,24180,0.05589519650655017,-0.08374384236453203
2022-09-19,24180,0.05589519650655017,-0.08374384236453203
2022-09-20,24180,0.05589519650655017,-0.08374384236453203
2022-09-21,22530,-0.01615720524017472,-0.24925024991669442
2022-09-22,22530,-0.01615720524017472,-0.24925024991669442
2022-09-23,22530,-0.01615720524017472,-0.24925024991669442
2022-09-26,22530,-0.01615720524017472,-0.24925024991669442
2022-09-27,22530,-0.01615720524017472,-0.24925024991669442
2022-09-28,22530,-0.01615720524017472,-0.24925024991669442
2022-09-29,22530,-0.01615720524017472,-0.24925024991669442
2022-09-30,22530,-0.01615720524017472,-0.24925024991669442
2022-10-03,22200,-0.0652631578947368,-0.25025329280648434
2022-10-04,22200,-0.0652631578947368,-0.25025329280648434
2022-10-05,22200,-0.0652631578947368,-0.25025329280648434
2022-10-06,22200,-0.0652631578947368,-0.25025329280648434
2022-10-07,22200,-0.0652631578947368,-0.25025329280648434
2022-10-10,22200,-0.0652631578947368,-0.25025329280648434
2022-10-11,24180,-0.039714058776807004,-0.09063557728469351
2022-10-12,24180,-0.039714058776807004,-0.09063557728469351
2022-10-13,24180,-0.039714058776807004,-0.09063557728469351
2022-10-14,24180,-0.039714058776807004,-0.09063557728469351
2022-10-17,24180,-0.039714058776807004,-0.09063557728469351
2022-10-18,24180,-0.039714058776807004,-0.09063557728469351
2022-10-19,24180,-0.039714058776807004,-0.09063557728469351
2022-10-20,24180,-0.039714058776807004,-0.09063557728469351
2022-10-21,24780,0.09986684420772307,-0.0028169014084507005
2022-10-24,24780,0.09986684420772307,-0.0028169014084507005
2022-10-25,24780,0.09986684420772307,-0.0028169014084507005
2022-10-26,24780,0.09986684420772307,-0.0028169014084507005
2022-10-27,24780,0.09986684420772307,-0.0028169014084507005
2022-10-28,24780,0.09986684420772307,-0.0028169014084507005
2022-10-31,24780,0.09986684420772307,-0.0028169014084507005
2022-11-01,25070,0.11273857079449612,0.048953974895397545
2022-11-02,25070,0.11273857079449612,0.048953974895397545
2022-11-03,25070,0.11273857079449612,0.048953974895397545
2022-11-04,25070,0.11273857079449612,0.048953974895397545
2022-11-07,25070,0.11273857079449612,0.048953974895397545
2022-11-08,25070,0.11273857079449612,0.048953974895397545
2022-11-09,25070,0.11273857079449612,0.048953974895397545
2022-11-10,25070,0.11273857079449612,0.048953974895397545
2022-11-11,24980,0.033085194375517046,0.09082969432314414
2022-11-14,24980,0.033085194375517046,0.09082969432314414
2022-11-15,24980,0.033085194375517046,0.09082969432314414
2022-11-16,24980,0.033085194375517046,0.09082969432314414
2022-11-17,24980,0.033085194375517046,0.09082969432314414
2022-11-18,24980,0.033085194375517046,0.09082969432314414
2022-11-21,24800,0.0008071025020177647,0.08296943231441056
2022-11-22,24800,0.0008071025020177647,0.08296943231441056
2022-11-23,24800,0.0008071025020177647,0.08296943231441056
2022-11-24,24800,0.0008071025020177647,0.08296943231441056
2022-11-25,24800,0.0008071025020177647,0.08296943231441056
2022-11-28,24800,0.0008071025020177647,0.08296943231441056
2022-11-29,24800,0.0008071025020177647,0.08296943231441056
2022-11-30,24800,0.0008071025020177647,0.08296943231441056
2022-12-01,23210,-0.0741922616673315,-0.022736842105263166
2022-12-02,23210,-0.0741922616673315,-0.022736842105263166
2022-12-05,23210,-0.0741922616673315,-0.022736842105263166
2022-12-06,23210,-0.0741922616673315,-0.022736842105263166
2022-12-07,23210,-0.0741922616673315,-0.022736842105263166
2022-12-08,23210,-0.0741922616673315,-0.022736842105263166
2022-12-09,23210,-0.0741922616673315,-0.022736842105263166
2022-12-12,21670,-0.1325060048038431,-0.10380479735318449
2022-12-13,21670,-0.1325060048038431,-0.10380479735318449
2022-12-14,21670,-0.1325060048038431,-0.10380479735318449
2022-12-15,21670,-0.1325060048038431,-0.10380479735318449
2022-12-16,21670,-0.1325060048038431,-0.10380479735318449
2022-12-19,21670,-0.1325060048038431,-0.10380479735318449
2022-12-20,21670,-0.1325060048038431,-0.10380479735318449
2022-12-21,21600,-0.12903225806451613,-0.04127829560585883
2022-12-22,21600,-0.12903225806451613,-0.04127829560585883
2022-12-23,21600,-0.12903225806451613,-0.04127829560585883
2022-12-26,21600,-0.12903225806451613,-0.04127829560585883
2022-12-27,21600,-0.12903225806451613,-0.04127829560585883
2022-12-28,21600,-0.12903225806451613,-0.04127829560585883
2022-12-29,21600,-0.12903225806451613,-0.04127829560585883
2022-12-30,21600,-0.12903225806451613,-0.04127829560585883
2023-01-02,22150,-0.04566996984058591,-0.016866400355082134
2023-01-03,22150,-0.04566996984058591,-0.0022522522522522292
2023-01-04,22150,-0.04566996984058591,-0.0022522522522522292
2023-01-05,22150,-0.04566996984058591,-0.0022522522522522292
2023-01-06,22150,-0.04566996984058591,-0.0022522522522522292
2023-01-09,22150,-0.04566996984058591,-0.0022522522522522292
2023-01-10,22150,-0.04566996984058591,-0.0022522522522522292
2023-01-11,21630,-0.06807410598879793,-0.10545905707196035
2023-01-12,21630,-0.06807410598879793,-0.10545905707196035
2023-01-13,21630,-0.06807410598879793,-0.10545905707196035
2023-01-16,21630,-0.06807410598879793,-0.10545905707196035
2023-01-17,21630,-0.06807410598879793,-0.10545905707196035
2023-01-18,21630,-0.06807410598879793,-0.10545905707196035
2023-01-19,21630,-0.06807410598879793,-0.10545905707196035
2023-01-20,21630,-0.06807410598879793,-0.10545905707196035
2023-01-23,21630,-0.06807410598879793,-0.10545905707196035
2023-01-24,21630,-0.06807410598879793,-0.10545905707196035
2023-01-25,21630,-0.06807410598879793,-0.10545905707196035
2023-01-26,21630,-0.06807410598879793,-0.10545905707196035
2023-01-27,21630,-0.06807410598879793,-0.10545905707196035
2023-01-30,22520,0.042592592592592515,-0.09120258272800641
2023-01-31,22520,0.042592592592592515,-0.09120258272800641
2023-02-01,22520,0.042592592592592515,-0.09120258272800641
2023-02-02,22520,0.042592592592592515,-0.09120258272800641
2023-02-03,22520,0.042592592592592515,-0.09120258272800641
2023-02-06,22520,0.042592592592592515,-0.09120258272800641
2023-02-07,22520,0.042592592592592515,-0.09120258272800641
2023-02-08,22520,0.042592592592592515,-0.09120258272800641
2023-02-09,22520,0.042592592592592515,-0.09120258272800641
2023-02-10,22520,0.042592592592592515,-0.09120258272800641
2023-02-13,21560,-0.003236245954692518,-0.13690952762209763
2023-02-14,21560,-0.003236245954692518,-0.13690952762209763
2023-02-15,21560,-0.003236245954692518,-0.13690952762209763
2023-02-16,21560,-0.003236245954692518,-0.13690952762209763
2023-02-17,21560,-0.003236245954692518,-0.13690952762209763
2023-02-20,21560,-0.003236245954692518,-0.13690952762209763
2023-02-21,20800,-0.038372630605640334,-0.16129032258064513
2023-02-22,20800,-0.038372630605640334,-0.16129032258064513
2023-02-23,20800,-0.038372630605640334,-0.16129032258064513
2023-02-24,20800,-0.038372630605640334,-0.16129032258064513
2023-02-27,20800,-0.038372630605640334,-0.16129032258064513
2023-02-28,20800,-0.038372630605640334,-0.16129032258064513
2023-03-01,20250,-0.10079928952042627,-0.12753123653597587
2023-03-02,20250,-0.10079928952042627,-0.12753123653597587
2023-03-03,20250,-0.10079928952042627,-0.12753123653597587
2023-03-06,20250,-0.10079928952042627,-0.12753123653597587
2023-03-07,20250,-0.10079928952042627,-0.12753123653597587
2023-03-08,20250,-0.10079928952042627,-0.12753123653597587
2023-03-09,20250,-0.10079928952042627,-0.12753123653597587
2023-03-10,20250,-0.10079928952042627,-0.12753123653597587
2023-03-13,20500,-0.04916512059369205,-0.053991693585602185
2023-03-14,20500,-0.04916512059369205,-0.053991693585602185
2023-03-15,20500,-0.04916512059369205,-0.053991693585602185
2023-03-16,20500,-0.04916512059369205,-0.053991693585602185
2023-03-17,20500,-0.04916512059369205,-0.053991693585602185
2023-03-20,20500,-0.04916512059369205,-0.053991693585602185
2023-03-21,19300,-0.07211538461538458,-0.10648148148148151
2023-03-22,19300,-0.07211538461538458,-0.10648148148148151
2023-03-23,19300,-0.07211538461538458,-0.10648148148148151
2023-03-24,19300,-0.07211538461538458,-0.10648148148148151
2023-03-27,19300,-0.07211538461538458,-0.10648148148148151
2023-03-28,19300,-0.07211538461538458,-0.10648148148148151
2023-03-29,19300,-0.07211538461538458,-0.10648148148148151
2023-03-30,19300,-0.07211538461538458,-0.10648148148148151
2023-03-31,19300,-0.07211538461538458,-0.10648148148148151
2023-04-03,19430,-0.04049382716049388,-0.12279909706546277
2023-04-04,19430,-0.04049382716049388,-0.12279909706546277
2023-04-05,19430,-0.04049382716049388,-0.12279909706546277
2023-04-06,19430,-0.04049382716049388,-0.12279909706546277
2023-04-07,19430,-0.04049382716049388,-0.12279909706546277
2023-04-10,19430,-0.04049382716049388,-0.12279909706546277
2023-04-11,20140,-0.005432098765432047,-0.06888580674988443
2023-04-12,20140,-0.005432098765432047,-0.06888580674988443
2023-04-13,20140,-0.005432098765432047,-0.06888580674988443
2023-04-14,20140,-0.005432098765432047,-0.06888580674988443
2023-04-17,20140,-0.005432098765432047,-0.06888580674988443
2023-04-18,20140,-0.005432098765432047,-0.06888580674988443
2023-04-19,20140,-0.005432098765432047,-0.06888580674988443
2023-04-20,20140,-0.005432098765432047,-0.06888580674988443
2023-04-21,19390,0.004663212435233266,-0.1035598705501618
2023-04-24,19390,0.004663212435233266,-0.1035598705501618
2023-04-25,19390,0.004663212435233266,-0.1035598705501618
2023-04-26,19390,0.004663212435233266,-0.1035598705501618
2023-04-27,19390,0.004663212435233266,-0.1035598705501618
2023-04-28,19390,0.004663212435233266,-0.1035598705501618
2023-05-01,19390,0.004663212435233266,-0.1035598705501618
2023-05-02,19390,0.004663212435233266,-0.1035598705501618
2023-05-03,19390,0.004663212435233266,-0.1035598705501618
2023-05-04,18250,-0.06073082861554302,-0.18960923623445824
2023-05-05,18250,-0.06073082861554302,-0.18960923623445824
2023-05-08,18250,-0.06073082861554302,-0.18960923623445824
2023-05-09,18250,-0.06073082861554302,-0.18960923623445824
2023-05-10,18250,-0.06073082861554302,-0.18960923623445824
2023-05-11,17653,-0.12348560079443893,-0.21611900532859685
2023-05-12,17653,-0.12348560079443893,-0.21611900532859685
2023-05-15,17653,-0.12348560079443893,-0.21611900532859685
2023-05-16,17653,-0.12348560079443893,-0.21611900532859685
2023-05-17,17653,-0.12348560079443893,-0.21611900532859685
2023-05-18,17653,-0.12348560079443893,-0.21611900532859685
2023-05-19,17653,-0.12348560079443893,-0.21611900532859685
2023-05-22,17954,-0.07405879319236719,-0.13682692307692312
2023-05-23,17954,-0.07405879319236719,-0.13682692307692312
2023-05-24,17954,-0.07405879319236719,-0.13682692307692312
2023-05-25,17954,-0.07405879319236719,-0.13682692307692312
2023-05-26,17954,-0.07405879319236719,-0.13682692307692312
2023-05-29,17954,-0.07405879319236719,-0.13682692307692312
2023-05-30,17954,-0.07405879319236719,-0.13682692307692312
2023-05-31,17954,-0.07405879319236719,-0.13682692307692312
2023-06-01,17943,-0.07462609592573488,-0.11392592592592587
2023-06-02,17943,-0.07462609592573488,-0.11392592592592587
2023-06-05,17943,-0.07462609592573488,-0.11392592592592587
2023-06-06,17943,-0.07462609592573488,-0.11392592592592587
2023-06-07,17943,-0.07462609592573488,-0.11392592592592587
2023-06-08,17943,-0.07462609592573488,-0.11392592592592587
2023-06-09,17943,-0.07462609592573488,-0.11392592592592587
2023-06-12,18028,0.021242848241092238,-0.10972839506172838
2023-06-13,18028,0.021242848241092238,-0.10972839506172838
2023-06-14,18028,0.021242848241092238,-0.10972839506172838
2023-06-15,18028,0.021242848241092238,-0.10972839506172838
2023-06-16,18028,0.021242848241092238,-0.10972839506172838
2023-06-19,18028,0.021242848241092238,-0.10972839506172838
2023-06-20,18028,0.021242848241092238,-0.10972839506172838
2023-06-21,18174,0.029513397156290644,-0.05834196891191712
2023-06-22,18174,0.029513397156290644,-0.05834196891191712
2023-06-23,18174,0.029513397156290644,-0.05834196891191712
2023-06-26,18174,0.029513397156290644,-0.05834196891191712
2023-06-27,18174,0.029513397156290644,-0.05834196891191712
2023-06-28,18174,0.029513397156290644,-0.05834196891191712
2023-06-29,18174,0.029513397156290644,-0.05834196891191712
2023-06-30,18174,0.029513397156290644,-0.05834196891191712
2023-07-03,18169,0.012595441119099382,-0.06489963973237267
2023-07-04,18169,0.012595441119099382,-0.06489963973237267
2023-07-05,18169,0.012595441119099382,-0.06489963973237267
2023-07-06,18169,0.012595441119099382,-0.06489963973237267
2023-07-07,18169,0.012595441119099382,-0.06489963973237267
2023-07-10,18169,0.012595441119099382,-0.06489963973237267
2023-07-11,18616,0.03750766315554821,-0.07567030784508444
2023-07-12,18616,0.03750766315554821,-0.07567030784508444
2023-07-13,18616,0.03750766315554821,-0.07567030784508444
2023-07-14,18616,0.03750766315554821,-0.07567030784508444
2023-07-17,18616,0.03750766315554821,-0.07567030784508444
2023-07-18,18616,0.03750766315554821,-0.07567030784508444
2023-07-19,18616,0.03750766315554821,-0.07567030784508444
2023-07-20,18616,0.03750766315554821,-0.07567030784508444
2023-07-21,19500,0.07296137339055786,0.005673027333677139
2023-07-24,19500,0.07296137339055786,0.005673027333677139
2023-07-25,19500,0.07296137339055786,0.005673027333677139
2023-07-26,19500,0.07296137339055786,0.005673027333677139
2023-07-27,19500,0.07296137339055786,0.005673027333677139
2023-07-28,19500,0.07296137339055786,0.005673027333677139
2023-07-31,19500,0.07296137339055786,0.005673027333677139
2023-08-01,20612,0.1341476835039066,0.06302217637957708
2023-08-02,20612,0.1341476835039066,0.06302217637957708
2023-08-03,20612,0.1341476835039066,0.06302217637957708
2023-08-04,20612,0.1341476835039066,0.06302217637957708
2023-08-07,20612,0.1341476835039066,0.06302217637957708
2023-08-08,20612,0.1341476835039066,0.06302217637957708
2023-08-09,20612,0.1341476835039066,0.06302217637957708
2023-08-10,20612,0.1341476835039066,0.06302217637957708
2023-08-11,22425,0.20460893854748607,0.27032232481731144
2023-08-14,22425,0.20460893854748607,0.27032232481731144
2023-08-15,22425,0.20460893854748607,0.27032232481731144
2023-08-16,22425,0.20460893854748607,0.27032232481731144
2023-08-17,22425,0.20460893854748607,0.27032232481731144
2023-08-18,22425,0.20460893854748607,0.27032232481731144
2023-08-21,22354,0.14635897435897438,0.26630034555033144
2023-08-22,22354,0.14635897435897438,0.26630034555033144
2023-08-23,22354,0.14635897435897438,0.26630034555033144
2023-08-24,22354,0.14635897435897438,0.26630034555033144
2023-08-25,22354,0.14635897435897438,0.26630034555033144
2023-08-28,22354,0.14635897435897438,0.26630034555033144
2023-08-29,22354,0.14635897435897438,0.26630034555033144
2023-08-30,22354,0.14635897435897438,0.26630034555033144
2023-08-31,22354,0.14635897435897438,0.26630034555033144
2023-09-01,22354,0.14635897435897438,0.26630034555033144
2023-09-04,22354,0.14635897435897438,0.26630034555033144
2023-09-05,22640,0.09838928779351841,0.2617733935239368
2023-09-06,22640,0.09838928779351841,0.2617733935239368
2023-09-07,22640,0.09838928779351841,0.2617733935239368
2023-09-08,22640,0.09838928779351841,0.2617733935239368
2023-09-11,23055,0.02809364548494986,0.28490219026918573
2023-09-12,23055,0.02809364548494986,0.28490219026918573
2023-09-13,23055,0.02809364548494986,0.28490219026918573
2023-09-14,23055,0.02809364548494986,0.28490219026918573
2023-09-15,23055,0.02809364548494986,0.28490219026918573
2023-09-18,23055,0.02809364548494986,0.28490219026918573
2023-09-19,23055,0.02809364548494986,0.28490219026918573
2023-09-20,23055,0.02809364548494986,0.28490219026918573
2023-09-21,23594,0.05547105663415941,0.2982282381424013
2023-09-22,23594,0.05547105663415941,0.2982282381424013
2023-09-25,23594,0.05547105663415941,0.2982282381424013
2023-09-26,23594,0.05547105663415941,0.2982282381424013
2023-09-27,23594,0.05547105663415941,0.2982282381424013
2023-09-28,23594,0.05547105663415941,0.2982282381424013
2023-09-29,23594,0.05547105663415941,0.2982282381424013
2023-10-02,23594,0.05547105663415941,0.2982282381424013
2023-10-03,23594,0.05547105663415941,0.2982282381424013
2023-10-04,23594,0.05547105663415941,0.2982282381424013
2023-10-05,23594,0.05547105663415941,0.2982282381424013
2023-10-06,23594,0.05547105663415941,0.2982282381424013
2023-10-09,23594,0.05547105663415941,0.2982282381424013
2023-10-10,23594,0.05547105663415941,0.2982282381424013
2023-10-11,22410,-0.02797657774886142,0.2038031800601634
2023-10-12,22410,-0.02797657774886142,0.2038031800601634
2023-10-13,22410,-0.02797657774886142,0.2038031800601634
2023-10-16,22410,-0.02797657774886142,0.2038031800601634
2023-10-17,22410,-0.02797657774886142,0.2038031800601634
2023-10-18,22410,-0.02797657774886142,0.2038031800601634
2023-10-19,22410,-0.02797657774886142,0.2038031800601634
2023-10-20,22410,-0.02797657774886142,0.2038031800601634
2023-10-23,22490,-0.046791557175553056,0.15333333333333332
2023-10-24,22490,-0.046791557175553056,0.15333333333333332
2023-10-25,22490,-0.046791557175553056,0.15333333333333332
2023-10-26,22490,-0.046791557175553056,0.15333333333333332
2023-10-27,22490,-0.046791557175553056,0.15333333333333332
2023-10-30,22490,-0.046791557175553056,0.15333333333333332
2023-10-31,22490,-0.046791557175553056,0.15333333333333332
2023-11-01,21940,-0.07010256844960583,0.0644284882592665
2023-11-02,21940,-0.07010256844960583,0.0644284882592665
2023-11-03,21940,-0.07010256844960583,0.0644284882592665
2023-11-06,21940,-0.07010256844960583,0.0644284882592665
2023-11-07,21940,-0.07010256844960583,0.0644284882592665
2023-11-08,21940,-0.07010256844960583,0.0644284882592665
2023-11-09,21940,-0.07010256844960583,0.0644284882592665
2023-11-10,21940,-0.07010256844960583,0.0644284882592665
2023-11-13,20880,-0.06827309236947787,-0.06889632107023413
2023-11-14,20880,-0.06827309236947787,-0.06889632107023413
2023-11-15,20880,-0.06827309236947787,-0.06889632107023413
2023-11-16,20880,-0.06827309236947787,-0.06889632107023413
2023-11-17,20880,-0.06827309236947787,-0.06889632107023413
2023-11-20,20880,-0.06827309236947787,-0.06889632107023413
2023-11-21,20880,-0.06827309236947787,-0.06889632107023413
2023-11-22,20880,-0.06827309236947787,-0.06889632107023413
2023-11-23,20280,-0.09826589595375723,-0.09277981569294091
2023-11-24,20280,-0.09826589595375723,-0.09277981569294091
2023-11-27,20280,-0.09826589595375723,-0.09277981569294091
2023-11-28,20280,-0.09826589595375723,-0.09277981569294091
2023-11-29,20280,-0.09826589595375723,-0.09277981569294091
2023-11-30,20196,-0.10200088928412632,-0.09653753243267427
2023-12-01,20196,-0.10200088928412632,-0.09653753243267427
2023-12-04,20196,-0.10200088928412632,-0.09653753243267427
2023-12-05,20196,-0.10200088928412632,-0.09653753243267427
2023-12-06,20196,-0.10200088928412632,-0.09653753243267427
2023-12-07,19720,-0.10118505013673651,-0.12897526501766787
2023-12-08,19720,-0.10118505013673651,-0.12897526501766787
2023-12-11,19720,-0.10118505013673651,-0.12897526501766787
2023-12-12,19720,-0.10118505013673651,-0.12897526501766787
2023-12-13,19720,-0.10118505013673651,-0.12897526501766787
2023-12-14,19000,-0.0900383141762452,-0.17588375623509
2023-12-15,19000,-0.0900383141762452,-0.17588375623509
2023-12-18,19000,-0.0900383141762452,-0.17588375623509
2023-12-19,19000,-0.0900383141762452,-0.17588375623509
2023-12-20,19000,-0.0900383141762452,-0.17588375623509
2023-12-21,19524,-0.06494252873563222,-0.1725014834279902
2023-12-22,19524,-0.06494252873563222,-0.1725014834279902
2023-12-25,19524,-0.06494252873563222,-0.1725014834279902
2023-12-26,19524,-0.06494252873563222,-0.1725014834279902
2023-12-27,19524,-0.06494252873563222,-0.1725014834279902
2023-12-28,19780,-0.024654832347140054,-0.16165126727134016
2023-12-29,19780,-0.024654832347140054,-0.16165126727134016
2024-01-01,19780,-0.024654832347140054,-0.16165126727134016
2024-01-02,19780,-0.024654832347140054,-0.16165126727134016
2024-01-03,19780,-0.024654832347140054,-0.16165126727134016
2024-01-04,19368,-0.04099821746880572,-0.17911333389844875
2024-01-05,19368,-0.04099821746880572,-0.17911333389844875
2024-01-08,19368,-0.04099821746880572,-0.17911333389844875
2024-01-09,19368,-0.04099821746880572,-0.17911333389844875
2024-01-10,19368,-0.04099821746880572,-0.17911333389844875
2024-01-11,19700,-0.0010141987829614951,-0.12092815707273541
2024-01-12,19700,-0.0010141987829614951,-0.12092815707273541
2024-01-15,19700,-0.0010141987829614951,-0.12092815707273541
2024-01-16,19700,-0.0010141987829614951,-0.12092815707273541
2024-01-17,19700,-0.0010141987829614951,-0.12092815707273541
2024-01-18,20194,0.06284210526315781,-0.09888442659526997
2024-01-19,20194,0.06284210526315781,-0.09888442659526997
2024-01-22,20194,0.06284210526315781,-0.09888442659526997
2024-01-23,20194,0.06284210526315781,-0.09888442659526997
2024-01-24,20194,0.06284210526315781,-0.09888442659526997
2024-01-25,20370,0.04333128457283353,-0.09426411738550466
2024-01-26,20370,0.04333128457283353,-0.09426411738550466
2024-01-29,20370,0.04333128457283353,-0.09426411738550466
2024-01-30,20370,0.04333128457283353,-0.09426411738550466
2024-01-31,20370,0.04333128457283353,-0.09426411738550466
2024-02-01,20990,0.06117290192113245,-0.043299908842297175
2024-02-02,20990,0.06117290192113245,-0.043299908842297175
2024-02-05,20990,0.06117290192113245,-0.043299908842297175
2024-02-06,20990,0.06117290192113245,-0.043299908842297175
2024-02-07,20990,0.06117290192113245,-0.043299908842297175
2024-02-08,20707,0.06913465510119776,-0.0561987237921604
2024-02-09,20707,0.06913465510119776,-0.0561987237921604
2024-02-12,20707,0.06913465510119776,-0.0561987237921604
2024-02-13,20707,0.06913465510119776,-0.0561987237921604
2024-02-14,20707,0.06913465510119776,-0.0561987237921604
2024-02-15,21361,0.08431472081218283,0.023036398467432884
2024-02-16,21361,0.0843147208121
