Ngay,available_from,rain_30d,rain_90d,rain_90d_anom,waterbal_90d,tmax_30d,hot_days_30d,oni,oni_chg_3m,enso
2022-12-01,2022-12-01,137.90000204999998,635.600006358,163.9762440515645,332.126640222,26.779666666666667,0.0,-0.94,-0.17999999999999994,-1
2022-12-02,2022-12-02,138.62000205,621.2800067779999,149.65624447156443,318.259718722,26.78633333333333,0.0,-0.94,-0.17999999999999994,-1
2022-12-05,2022-12-05,129.96000115,588.100005678,116.47624337156452,285.92233450199996,26.785666666666668,0.0,-0.94,-0.17999999999999994,-1
2022-12-06,2022-12-06,129.12000115,573.980005678,102.35624337156452,270.099440762,26.733,0.0,-0.94,-0.17999999999999994,-1
2022-12-07,2022-12-07,129.800001118,569.000005086,97.3762427795645,265.62550114999993,26.659333333333333,0.0,-0.94,-0.17999999999999994,-1
2022-12-08,2022-12-08,129.840001118,562.060004886,90.43624257956452,258.81528284999996,26.610333333333333,0.0,-0.94,-0.17999999999999994,-1
2022-12-09,2022-12-09,129.640001118,560.180004876,88.55624256956452,258.06427235999996,26.531333333333336,0.0,-0.94,-0.17999999999999994,-1
2022-12-12,2022-12-12,126.140000978,536.560004276,64.93624196956449,235.39974621999997,26.308333333333334,0.0,-0.94,-0.17999999999999994,-1
2022-12-13,2022-12-13,125.180000978,521.620003956,49.996241649564524,220.14006704,26.218999999999998,0.0,-0.94,-0.17999999999999994,-1
2022-12-14,2022-12-14,125.220000978,504.860003356,33.23624104956451,202.89091001999998,26.103333333333335,0.0,-0.94,-0.17999999999999994,-1
2022-12-15,2022-12-15,124.820000978,490.960003656,19.336241349564546,187.94374123999998,26.01966666666667,0.0,-0.94,-0.17999999999999994,-1
2022-12-16,2022-12-16,123.660000986,483.860003636,12.236241329564507,180.6319576,25.971,0.0,-0.94,-0.17999999999999994,-1
2022-12-19,2022-12-19,92.560000546,447.880003386,-23.743758920435482,143.94392012999998,25.609666666666666,0.0,-0.94,-0.17999999999999994,-1
2022-12-20,2022-12-20,64.600001546,434.620003806,-37.00375850043548,130.17959098999998,25.710666666666665,0.0,-0.94,-0.17999999999999994,-1
2022-12-21,2022-12-21,56.540001746,417.28000274600004,-54.343759560435444,112.08016566999999,25.735000000000003,0.0,-0.94,-0.17999999999999994,-1
2022-12-22,2022-12-22,41.980000786,410.10000282600004,-61.523759480435444,103.81682986999998,25.712,0.0,-0.94,-0.17999999999999994,-1
2022-12-23,2022-12-23,32.520000446,403.28000302600003,-68.34375928043545,95.62109468999999,25.61133333333333,0.0,-0.94,-0.17999999999999994,-1
2022-12-26,2022-12-26,16.619999826,363.280004006,-108.34375830043547,51.56183392199999,25.281,0.0,-0.94,-0.17999999999999994,-1
2022-12-27,2022-12-27,11.399999926,329.940004906,-141.68375740043547,16.936130841999983,25.185333333333336,0.0,-0.94,-0.17999999999999994,-1
2022-12-28,2022-12-28,9.239999926,317.34000430599997,-154.2837580004355,3.2373537419999807,25.12333333333333,0.0,-0.94,-0.17999999999999994,-1
2022-12-29,2022-12-29,9.219999926,312.860004146,-158.7637581604355,-1.9553722580000188,25.058333333333334,0.0,-0.94,-0.17999999999999994,-1
2022-12-30,2022-12-30,9.159999926000001,302.760003346,-168.86375896043546,-12.750050218000018,24.930333333333333,0.0,-0.94,-0.17999999999999994,-1
2023-01-02,2023-01-02,7.099999854,293.720003394,62.00787460703208,-20.45568653000002,24.748,0.0,-0.85,0.020000000000000018,-1
2023-01-03,2023-01-03,4.580000104,288.540003364,56.82787457703205,-25.286199100000015,24.72266666666667,0.0,-0.85,0.020000000000000018,-1
2023-01-04,2023-01-04,5.040000163999999,285.100003324,53.387874537032076,-27.884919240000016,24.637333333333334,0.0,-0.85,0.020000000000000018,-1
2023-01-05,2023-01-05,10.780000983999999,285.220003884,53.50787509703207,-25.535718010000018,24.502333333333333,0.0,-0.85,0.020000000000000018,-1
2023-01-06,2023-01-06,14.540001076,279.940004064,48.22787527703207,-29.54620308200002,24.380333333333333,0.0,-0.85,0.020000000000000018,-1
2023-01-09,2023-01-09,35.340000876,270.680004444,38.967875657032096,-36.11013708200002,24.026,0.0,-0.85,0.020000000000000018,-1
2023-01-10,2023-01-10,38.500000676,273.36000422399997,41.64787543703204,-32.33806356200002,24.005666666666666,0.0,-0.85,0.020000000000000018,-1
2023-01-11,2023-01-11,42.760000676000004,272.920004344,41.20787555703208,-33.41489014200002,24.044,0.0,-0.85,0.020000000000000018,-1
2023-01-12,2023-01-12,45.180000666000005,240.020003134,8.307874347032083,-68.45854540000002,24.102,0.0,-0.85,0.020000000000000018,-1
2023-01-13,2023-01-13,47.00000068599999,241.30000309399998,9.587874307032052,-66.48303276000001,24.130333333333333,0.0,-0.85,0.020000000000000018,-1
2023-01-16,2023-01-16,46.400000668,228.200002374,-3.512126412967916,-81.22092398000002,24.218000000000004,0.0,-0.85,0.020000000000000018,-1
2023-01-17,2023-01-17,46.060000607999996,225.400002564,-6.312126222967919,-83.70976415000001,24.378333333333334,0.0,-0.85,0.020000000000000018,-1
2023-01-18,2023-01-18,46.060000607999996,218.500002364,-13.212126422967913,-90.70832373000002,24.419,0.0,-0.85,0.020000000000000018,-1
2023-01-19,2023-01-19,46.060000607999996,218.320002364,-13.39212642296792,-90.07084735000001,24.370333333333335,0.0,-0.85,0.020000000000000018,-1
2023-01-20,2023-01-20,46.060000607999996,218.200002364,-13.512126422967924,-89.59935483000001,24.33233333333333,0.0,-0.85,0.020000000000000018,-1
2023-01-23,2023-01-23,46.620000618,204.880002494,-26.832126292967928,-103.21948694000001,24.663,0.0,-0.85,0.020000000000000018,-1
2023-01-24,2023-01-24,46.880000626,199.200002702,-32.51212608496792,-109.631742032,24.746666666666666,0.0,-0.85,0.020000000000000018,-1
2023-01-25,2023-01-25,46.860000626,194.54000260200002,-37.17212618496791,-115.87759779200002,24.695333333333334,0.0,-0.85,0.020000000000000018,-1
2023-01-26,2023-01-26,46.840000626,194.380002602,-37.33212618496793,-115.91351425200001,24.762666666666668,0.0,-0.85,0.020000000000000018,-1
2023-01-27,2023-01-27,47.020000636,194.12000261199998,-37.592126174967945,-116.77687762200001,24.75766666666667,0.0,-0.85,0.020000000000000018,-1
2023-01-30,2023-01-30,46.740000628000004,194.02000261199998,-37.69212617496794,-116.70070792200002,24.619000000000003,0.0,-0.85,0.020000000000000018,-1
2023-01-31,2023-01-31,46.220000616,194.12000262,-37.592126166967915,-117.06416463400001,24.737000000000002,0.0,-0.85,0.020000000000000018,-1
2023-02-01,2023-02-01,48.780000596,193.28000222,91.90023773719764,-118.35158531400002,24.828666666666667,0.0,-0.71,0.26,-1
2023-02-02,2023-02-02,50.700000566,186.46000182,85.08023733719764,-125.43964465400002,24.918,0.0,-0.71,0.26,-1
2023-02-03,2023-02-03,49.960000506,184.96000182,83.58023733719764,-127.06996439400001,25.028333333333332,0.0,-0.71,0.26,-1
2023-02-06,2023-02-06,34.459999786,183.68000182,82.30023733719764,-129.625641174,25.77266666666667,0.0,-0.71,0.26,-1
2023-02-07,2023-02-07,24.039999725999998,183.52000182,82.14023733719765,-130.079468934,26.005000000000003,0.0,-0.71,0.26,-1
2023-02-08,2023-02-08,19.279999846,183.96000184000002,82.58023735719766,-130.00305075400001,26.174333333333333,0.0,-0.71,0.26,-1
2023-02-09,2023-02-09,16.200000046,183.86000184,82.48023735719764,-130.62881751400002,26.314333333333334,0.0,-0.71,0.26,-1
2023-02-10,2023-02-10,11.940000046,180.8400017,79.46023721719763,-135.64898515400003,26.455333333333332,0.0,-0.71,0.26,-1
2023-02-13,2023-02-13,7.700000035999999,179.4000017,78.02023721719763,-140.17643823400002,26.885333333333335,0.0,-0.71,0.26,-1
2023-02-14,2023-02-14,7.900000035999999,178.2400017,76.86023721719764,-141.90842655400002,26.954333333333334,0.0,-0.71,0.26,-1
2023-02-15,2023-02-15,8.160000036,177.56000169,76.18023720719765,-143.146021084,26.975,0.0,-0.71,0.26,-1
2023-02-16,2023-02-16,8.160000036,176.12000168999998,74.74023720719762,-145.071569684,27.003333333333334,0.0,-0.71,0.26,-1
2023-02-17,2023-02-17,9.380000035999998,148.00000119,46.62023670719765,-175.85029709800003,27.075,0.0,-0.71,0.26,-1
2023-02-20,2023-02-20,12.980000104,101.02000149799998,-0.3597629848023729,-229.69174924400002,27.305666666666664,0.0,-0.71,0.26,-1
2023-02-21,2023-02-21,13.040000114,91.700001168,-9.679763314802358,-240.55517029400002,27.282666666666668,0.0,-0.71,0.26,-1
2023-02-22,2023-02-22,12.560000104,87.18000102799999,-14.199763454802365,-245.955797334,27.233,0.0,-0.71,0.26,-1
2023-02-23,2023-02-23,12.460000096,84.360000828,-17.01976365480236,-249.783325154,27.307333333333336,0.0,-0.71,0.26,-1
2023-02-24,2023-02-24,12.460000096,75.940000548,-25.439763934802357,-260.83149687400004,27.44333333333333,0.0,-0.71,0.26,-1
2023-02-27,2023-02-27,12.180000086,68.480000648,-32.89976383480236,-270.689816094,27.448333333333334,0.0,-0.71,0.26,-1
2023-02-28,2023-02-28,12.220000085999999,68.340000648,-33.03976383480236,-270.914573594,27.606999999999996,0.0,-0.71,0.26,-1
2023-03-01,2023-03-01,12.220000085999999,68.340000648,0.3240321911827948,-271.39438913400005,27.738666666666667,0.0,-0.54,0.3999999999999999,-1
2023-03-02,2023-03-02,12.040000077999998,67.540000648,-0.47596780881720235,-274.17214689400004,27.725666666666665,0.0,-0.54,0.3999999999999999,-1
2023-03-03,2023-03-03,9.220000078,65.10000052800001,-2.915967928817196,-279.71317379400006,27.667666666666666,0.0,-0.54,0.3999999999999999,-1
2023-03-06,2023-03-06,7.000000098,61.500000768,-6.515967688817206,-288.85129505400005,27.508666666666667,0.0,-0.54,0.3999999999999999,-1
2023-03-07,2023-03-07,7.000000098,60.5600008,-7.455967656817208,-292.245490162,27.475,0.0,-0.54,0.3999999999999999,-1
2023-03-08,2023-03-08,6.640000098,60.4800008,-7.535967656817206,-294.39963848200006,27.483999999999998,0.0,-0.54,0.3999999999999999,-1
2023-03-09,2023-03-09,6.600000098,60.4800008,-7.535967656817206,-296.698140742,27.401999999999997,0.0,-0.54,0.3999999999999999,-1
2023-03-10,2023-03-10,5.860000078,60.4800008,-7.535967656817206,-298.59127094200005,27.393333333333334,0.0,-0.54,0.3999999999999999,-1
2023-03-13,2023-03-13,5.760000078,60.4800008,-7.535967656817206,-303.947120082,27.238999999999997,0.0,-0.54,0.3999999999999999,-1
2023-03-14,2023-03-14,5.780000078,60.460000799999996,-7.555967656817209,-305.177656362,27.156000000000002,0.0,-0.54,0.3999999999999999,-1
2023-03-15,2023-03-15,5.760000078,60.3400008,-7.675967656817207,-307.11274318200003,27.132666666666662,0.0,-0.54,0.3999999999999999,-1
2023-03-16,2023-03-16,5.460000078,60.040000791999994,-7.975967664817212,-309.49116969,27.165000000000003,0.0,-0.54,0.3999999999999999,-1
2023-03-17,2023-03-17,5.220000078,59.780000782,-8.235967674817203,-311.91264316,27.336333333333332,0.0,-0.54,0.3999999999999999,-1
2023-03-20,2023-03-20,2.540000106,60.26000077,-7.755967686817208,-318.219090492,27.890666666666668,0.0,-0.54,0.3999999999999999,-1
2023-03-21,2023-03-21,1.360000058,60.38000077,-7.635967686817203,-319.989007872,28.078,1.0,-0.54,0.3999999999999999,-1
2023-03-22,2023-03-22,1.400000058,60.44000077,-7.575967686817208,-321.77809879200004,28.343333333333337,2.0,-0.54,0.3999999999999999,-1
2023-03-23,2023-03-23,1.260000048,60.44000077,-7.575967686817208,-323.15219299200004,28.569999999999997,3.0,-0.54,0.3999999999999999,-1
2023-03-24,2023-03-24,1.300000048,60.480000770000004,-7.535967686817202,-325.230267732,28.823,4.0,-0.54,0.3999999999999999,-1
2023-03-27,2023-03-27,2.660000038,61.92000075999999,-6.095967696817212,-329.420439642,29.493000000000002,6.0,-0.54,0.3999999999999999,-1
2023-03-28,2023-03-28,4.160000038,63.42000075999999,-4.595967696817212,-329.21472558199997,29.731333333333335,6.0,-0.54,0.3999999999999999,-1
2023-03-29,2023-03-29,5.259999998,64.52000072,-3.4959677368172066,-329.58085390200006,29.962333333333333,6.0,-0.54,0.3999999999999999,-1
2023-03-30,2023-03-30,6.4400000859999995,65.620000808,-2.395967648817205,-330.096847814,30.14,6.0,-0.54,0.3999999999999999,-1
2023-03-31,2023-03-31,8.400000086,67.36000080000001,-0.6559676568171966,-329.90070060200003,30.235333333333337,6.0,-0.54,0.3999999999999999,-1
2023-04-03,2023-04-03,14.040000026000001,71.82000069,-38.62716674670557,-330.604520492,30.714333333333336,6.0,-0.29,0.56,0
2023-04-04,2023-04-04,15.240000054000001,72.280000658,-38.167166778705564,-332.29580696400006,30.916,6.0,-0.29,0.56,0
2023-04-05,2023-04-05,18.080000074,68.79999985799999,-41.64716757870558,-338.125295394,31.055333333333333,6.0,-0.29,0.56,0
2023-04-06,2023-04-06,19.560000074,65.579999798,-44.86716763870557,-343.994185022,31.19,6.0,-0.29,0.56,0
2023-04-07,2023-04-07,19.700000074000002,60.799999958,-49.64716747870557,-353.208618522,31.305,6.0,-0.29,0.56,0
2023-04-10,2023-04-10,22.320000094,44.300000217999994,-66.14716721870558,-379.611181502,31.533333333333335,6.0,-0.29,0.56,0
2023-04-11,2023-04-11,25.959999974000002,43.660000098000005,-66.78716733870556,-381.547727382,31.635333333333335,6.0,-0.29,0.56,0
2023-04-12,2023-04-12,26.800000002,42.100000136,-68.34716730070556,-384.935913264,31.836333333333336,6.0,-0.29,0.56,0
2023-04-13,2023-04-13,27.300000002000004,40.760000116,-69.68716732070557,-388.51331522400005,31.999000000000002,6.0,-0.29,0.56,0
2023-04-14,2023-04-14,29.080000082,42.540000196,-67.90716724070558,-387.420844204,32.06966666666667,6.0,-0.29,0.56,0
2023-04-17,2023-04-17,43.860000242000005,57.560000376,-52.88716706070557,-372.466139704,32.041333333333334,6.0,-0.29,0.56,0
2023-04-18,2023-04-18,45.040000242000005,58.800000376,-51.64716706070557,-372.724154184,32.03,6.0,-0.29,0.56,0
2023-04-19,2023-04-19,46.340000234,60.540000395999996,-49.90716704070557,-372.611688264,32.01433333333333,6.0,-0.29,0.56,0
2023-04-20,2023-04-20,51.000000054000004,65.320000216,-45.12716722070557,-369.110491624,31.976333333333336,5.0,-0.29,0.56,0
2023-04-21,2023-04-21,54.02000005400001,68.400000216,-42.047167220705575,-367.25811524400007,31.899666666666665,4.0,-0.29,0.56,0
2023-04-24,2023-04-24,55.140000054000005,68.80000019799999,-41.64716723870558,-371.29445720200005,31.78666666666667,2.0,-0.29,0.56,0
2023-04-25,2023-04-25,54.98000006400001,69.120000208,-41.32716722870558,-373.397602312,31.777666666666665,2.0,-0.29,0.56,0
2023-04-26,2023-04-26,54.560000094,69.640000228,-40.807167208705565,-374.912133792,31.732333333333333,2.0,-0.29,0.56,0
2023-04-27,2023-04-27,54.320000114,70.72000023800001,-39.72716719870556,-375.49696214200003,31.734333333333332,2.0,-0.29,0.56,0
2023-04-28,2023-04-28,54.36000017400001,71.800000258,-38.64716717870557,-376.04304420200003,31.737000000000002,2.0,-0.29,0.56,0
2023-05-01,2023-05-01,53.900000516000006,74.48000068,-185.51946277088712,-378.00277268,31.817,3.0,-0.02,0.69,0
2023-05-02,2023-05-02,53.000000486000005,72.40000065000001,-187.5994628008871,-382.23928017,31.86,3.0,-0.02,0.69,0
2023-05-03,2023-05-03,50.920000546000004,72.04000067,-187.95946278088712,-384.38261387000006,31.885666666666665,3.0,-0.02,0.69,0
2023-05-04,2023-05-04,49.740000518,72.06000067000001,-187.93946278088708,-386.07620143,31.952333333333332,4.0,-0.02,0.69,0
2023-05-05,2023-05-05,47.580000498,72.66000067,-187.33946278088712,-386.72130973000003,32.01133333333333,4.0,-0.02,0.69,0
2023-05-08,2023-05-08,70.94000071800001,97.24000089,-162.7594625608871,-361.97683151000007,31.992666666666665,5.0,-0.02,0.69,0
2023-05-09,2023-05-09,86.120001498,114.12000167000001,-145.87946178088708,-343.46682159000005,31.918,5.0,-0.02,0.69,0
2023-05-10,2023-05-10,96.22000203799999,124.32000221000001,-135.6794612408871,-332.64424789000003,31.856999999999996,5.0,-0.02,0.69,0
2023-05-11,2023-05-11,100.060002018,131.78000207000002,-128.21946138088708,-323.45684915000004,31.759666666666664,5.0,-0.02,0.69,0
2023-05-12,2023-05-12,115.10000239,147.66000247,-112.33946098088711,-306.31728847000005,31.624000000000002,5.0,-0.02,0.69,0
2023-05-15,2023-05-15,123.96000233,161.72000263,-98.2794608208871,-290.50295975,31.277,5.0,-0.02,0.69,0
2023-05-16,2023-05-16,123.46000235,168.48000257,-91.5194608808871,-283.32648049000005,31.214333333333336,5.0,-0.02,0.69,0
2023-05-17,2023-05-17,123.00000220999999,172.40000255,-87.5994609008871,-278.89179697000003,31.17,5.0,-0.02,0.69,0
2023-05-18,2023-05-18,126.38000223,175.80000257,-84.1994608808871,-275.77699779,31.091666666666665,5.0,-0.02,0.69,0
2023-05-19,2023-05-19,126.840002218,175.720002558,-84.2794608928871,-277.269214542,31.033666666666665,5.0,-0.02,0.69,0
2023-05-22,2023-05-22,140.100002766,195.50000286800002,-64.49946058288708,-257.77127689200006,30.798999999999996,4.0,-0.02,0.69,0
2023-05-23,2023-05-23,145.10000272599999,201.400002828,-58.59946062288711,-252.34331951200002,30.69833333333333,4.0,-0.02,0.69,0
2023-05-24,2023-05-24,150.90000296600002,207.24000306800002,-52.759460382887085,-246.067276072,30.596,4.0,-0.02,0.69,0
2023-05-25,2023-05-25,156.940003056,213.600003168,-46.399460282887105,-237.58870831200002,30.398666666666664,3.0,-0.02,0.69,0
2023-05-26,2023-05-26,161.12000319600003,218.34000332800002,-41.65946012288708,-231.87408525200001,30.292666666666666,3.0,-0.02,0.69,0
2023-05-29,2023-05-29,197.28000389599998,257.120004068,-2.8794593828870916,-192.27016291200002,29.945666666666668,2.0,-0.02,0.69,0
2023-05-30,2023-05-30,201.74000374599999,263.820004328,3.820540877112876,-184.60105333200002,29.812,2.0,-0.02,0.69,0
2023-05-31,2023-05-31,207.46000348599998,269.900004088,9.900540637112897,-176.644284652,29.646333333333335,2.0,-0.02,0.69,0
2023-06-01,2023-06-01,216.320003776,279.500004348,-166.6988852544,-165.05342915200004,29.486333333333334,2.0,0.27,0.81,0
2023-06-02,2023-06-02,220.600003776,285.560004348,-160.6388852544,-157.72746577200002,29.327666666666666,2.0,0.27,0.81,0
2023-06-05,2023-06-05,247.640003896,314.10000448799997,-132.09888511440005,-124.22791871200003,28.772333333333332,0.0,0.27,0.81,0
2023-06-06,2023-06-06,255.120003656,330.560004448,-115.63888515440004,-104.78131627200003,28.579333333333334,0.0,0.27,0.81,0
2023-06-07,2023-06-07,247.88000426399998,338.520005056,-107.67888454640001,-93.89275294400002,28.413,0.0,0.27,0.81,0
2023-06-08,2023-06-08,234.800003284,343.060004876,-103.13888472640002,-86.80533472400002,28.354333333333333,0.0,0.27,0.81,0
2023-06-09,2023-06-09,232.400003664,350.940005796,-95.25888380640004,-76.89647264400001,28.283333333333335,0.0,0.27,0.81,0
2023-06-12,2023-06-12,231.200003264,378.66000577600005,-67.53888382639997,-43.46807516400002,28.05333333333333,0.0,0.27,0.81,0
2023-06-13,2023-06-13,229.600003264,384.100005816,-62.098883786399995,-34.63699362400002,27.982666666666667,0.0,0.27,0.81,0
2023-06-14,2023-06-14,231.54000348399998,387.800006036,-58.3988835664,-28.743654264000025,27.901,0.0,0.27,0.81,0
2023-06-15,2023-06-15,226.340003544,389.60000603599997,-56.59888356640005,-24.70475152400002,27.849,0.0,0.27,0.81,0
2023-06-16,2023-06-16,232.440003484,399.300005936,-46.898883666400025,-13.09206728400002,27.798666666666666,0.0,0.27,0.81,0
2023-06-19,2023-06-19,248.16000332800002,427.50000536799996,-18.698884234400055,20.46900142799998,27.566666666666666,0.0,0.27,0.81,0
2023-06-20,2023-06-20,247.220003128,435.42000556799997,-10.77888403440005,29.77839536799998,27.498666666666665,0.0,0.27,0.81,0
2023-06-21,2023-06-21,252.28000274800002,446.520005568,0.32111596559997224,42.45069174799998,27.454666666666665,0.0,0.27,0.81,0
2023-06-22,2023-06-22,252.820002948,452.92000572800004,6.72111612560002,50.662974607999985,27.396,0.0,0.27,0.81,0
2023-06-23,2023-06-23,256.980003108,463.02000612800003,16.82111652560002,62.294695347999976,27.410999999999998,0.0,0.27,0.81,0
2023-06-26,2023-06-26,258.280003928,486.020007018,39.821117415599986,88.94437129799998,27.408333333333335,0.0,0.27,0.81,0
2023-06-27,2023-06-27,252.820003428,494.300007078,48.101117475600006,98.65661419799997,27.37933333333333,0.0,0.27,0.81,0
2023-06-28,2023-06-28,263.920003808,514.60000779,68.40111818759993,119.65957118999998,27.375666666666667,0.0,0.27,0.81,0
2023-06-29,2023-06-29,266.840003348,522.26000759,76.06111798759997,128.34234966999998,27.368333333333332,0.0,0.27,0.81,0
2023-06-30,2023-06-30,275.660003508,537.0200075099999,90.8211179075999,144.73945515,27.388333333333335,0.0,0.27,0.81,0
2023-07-03,2023-07-03,279.00000438800004,555.0000087220001,-53.19961560931711,166.35257632199998,27.372,0.0,0.57,0.8599999999999999,1
2023-07-04,2023-07-04,273.38000434799994,558.420008662,-49.779615669317195,170.31898902199998,27.391000000000002,0.0,0.57,0.8599999999999999,1
2023-07-05,2023-07-05,270.440004108,564.9800085219999,-43.21961580931725,177.469606022,27.409,0.0,0.57,0.8599999999999999,1
2023-07-06,2023-07-06,260.000004168,570.860008542,-37.339615789317236,184.74731732199996,27.50066666666667,0.0,0.57,0.8599999999999999,1
2023-07-07,2023-07-07,255.14000338,573.9600083619999,-34.23961596931724,189.81498838199997,27.602333333333334,0.0,0.57,0.8599999999999999,1
2023-07-10,2023-07-10,250.14000272,583.740008742,-24.459615589317195,201.37512746199997,27.776000000000003,0.0,0.57,0.8599999999999999,1
2023-07-11,2023-07-11,247.1400024,589.960008334,-18.239615997317173,208.23260907399995,27.892,0.0,0.57,0.8599999999999999,1
2023-07-12,2023-07-12,247.56000262,598.920008394,-9.279615937317203,218.146114894,27.968000000000004,0.0,0.57,0.8599999999999999,1
2023-07-13,2023-07-13,261.7000023,616.720008034,8.520383702682807,236.66313001399996,28.072,0.0,0.57,0.8599999999999999,1
2023-07-14,2023-07-14,265.04000201,620.540007824,12.340383492682804,241.154372744,28.082333333333334,0.0,0.57,0.8599999999999999,1
2023-07-17,2023-07-17,293.30000313,667.4200083439999,59.22038401268276,294.208953884,27.856,0.0,0.57,0.8599999999999999,1
2023-07-18,2023-07-18,305.30000325,682.6400083240001,74.44038399268288,311.498950844,27.808666666666667,0.0,0.57,0.8599999999999999,1
2023-07-19,2023-07-19,306.98000325000004,683.480008564,75.28038423268276,313.966761504,27.756666666666668,0.0,0.57,0.8599999999999999,1
2023-07-20,2023-07-20,310.44000321,691.840008724,83.64038439268279,323.922130124,27.71966666666667,0.0,0.57,0.8599999999999999,1
2023-07-21,2023-07-21,311.34000315,703.7200086639999,95.52038433268274,337.58875056399995,27.708000000000002,0.0,0.57,0.8599999999999999,1
2023-07-24,2023-07-24,337.08000353,749.220009854,141.02038552268277,389.87711343399997,27.541999999999998,0.0,0.57,0.8599999999999999,1
2023-07-25,2023-07-25,339.76000240999997,763.180009354,154.98038502268287,406.396767374,27.441,0.0,0.57,0.8599999999999999,1
2023-07-26,2023-07-26,342.04000303,773.740009934,165.54038560268282,419.321336254,27.377333333333333,0.0,0.57,0.8599999999999999,1
2023-07-27,2023-07-27,354.30000361,794.240010514,186.04038618268282,442.39384435399995,27.317666666666664,0.0,0.57,0.8599999999999999,1
2023-07-28,2023-07-28,345.04000320999995,806.240010914,198.0403865826828,457.231340974,27.24233333333333,0.0,0.57,0.8599999999999999,1
2023-07-31,2023-07-31,351.14000321,844.700011314,236.5003869826828,505.492224734,27.04366666666667,0.0,0.57,0.8599999999999999,1
2023-08-01,2023-08-01,351.96000349,851.460011894,139.43436563498926,515.5399095539999,26.980999999999998,0.0,0.84,0.86,1
2023-08-02,2023-08-02,354.04000351,859.300011714,147.27436545498927,527.238054054,26.858,0.0,0.84,0.86,1
2023-08-03,2023-08-03,355.74000355,866.580011714,154.55436545498924,537.278182094,26.77433333333333,0.0,0.84,0.86,1
2023-08-04,2023-08-04,354.66000361,872.740011614,160.71436535498924,545.963898654,26.699,0.0,0.84,0.86,1
2023-08-07,2023-08-07,349.98000328,841.0400102839999,129.01436402498916,513.203136564,26.551333333333332,0.0,0.84,0.86,1
2023-08-08,2023-08-08,344.02000338,834.140009964,122.11436370498927,505.978608304,26.55466666666667,0.0,0.84,0.86,1
2023-08-09,2023-08-09,344.94000349000004,828.620010214,116.59436395498926,499.380346414,26.528666666666663,0.0,0.84,0.86,1
2023-08-10,2023-08-10,340.62000393,815.480009874,103.45436361498923,485.26857249399995,26.519333333333332,0.0,0.84,0.86,1
2023-08-11,2023-08-11,334.80000388999997,813.560009774,101.53436351498931,483.28725813399996,26.491666666666667,0.0,0.84,0.86,1
2023-08-14,2023-08-14,312.18000387999996,816.880009594,104.85436333498922,487.308642194,26.530666666666665,0.0,0.84,0.86,1
2023-08-15,2023-08-15,301.28000382,823.140009554,111.11436329498929,494.18875319399996,26.625333333333334,0.0,0.84,0.86,1
2023-08-16,2023-08-16,284.54000322,825.580009334,113.55436307498928,496.760313194,26.74433333333333,0.0,0.84,0.86,1
2023-08-17,2023-08-17,278.28000342,834.080009526,122.0543632669893,506.265115306,26.800666666666665,0.0,0.84,0.86,1
2023-08-18,2023-08-18,284.90000369999996,840.0400102780001,128.01436401898934,512.903143978,26.82633333333333,0.0,0.84,0.86,1
2023-08-21,2023-08-21,274.64000362,844.880010558,132.85436429898925,520.1621335579999,26.870333333333335,0.0,0.84,0.86,1
2023-08-22,2023-08-22,261.1000036,844.400010298,132.37436403898926,519.641881698,26.874666666666666,0.0,0.84,0.86,1
2023-08-23,2023-08-23,248.3200032,840.6000099979999,128.57436373898918,515.025599918,26.920666666666666,0.0,0.84,0.86,1
2023-08-24,2023-08-24,236.86000372,838.920009878,126.89436361898925,513.044586538,26.983,0.0,0.84,0.86,1
2023-08-25,2023-08-25,227.06000312,827.380010078,115.35436381898933,500.823036898,27.075,0.0,0.84,0.86,1
2023-08-28,2023-08-28,208.32000212,822.3600093379999,110.33436307898921,496.283449198,27.206333333333337,0.0,0.84,0.86,1
2023-08-29,2023-08-29,199.50000154,822.880009398,110.85436313898924,496.55767279799994,27.275,0.0,0.84,0.86,1
2023-08-30,2023-08-30,192.10000134,820.4800088779999,108.4543626189892,494.444604478,27.325333333333333,0.0,0.84,0.86,1
2023-08-31,2023-08-31,199.44000016,830.3000082780001,118.27436201898934,505.685260698,27.33833333333333,0.0,0.84,0.86,1
2023-09-01,2023-09-01,205.08000117999998,838.120009078,59.33067531549432,513.853215818,27.390333333333334,0.0,1.12,0.8500000000000001,1
2023-09-04,2023-09-04,216.54000022,828.7800079179999,49.990674155494276,504.628121858,27.416666666666668,0.0,1.12,0.8500000000000001,1
2023-09-05,2023-09-05,233.9400002,842.4400073099999,63.65067354749431,518.15542579,27.4,0.0,1.12,0.8500000000000001,1
2023-09-06,2023-09-06,236.34000031,842.58000731,63.79067354749441,518.2148546499999,27.375666666666667,0.0,1.12,0.8500000000000001,1
2023-09-07,2023-09-07,242.27999996999998,844.02000627,65.23067250749432,519.49259763,27.382666666666662,0.0,1.12,0.8500000000000001,1
2023-09-08,2023-09-08,245.99999986,841.08000607,62.29067230749433,516.62752915,27.362000000000002,0.0,1.12,0.8500000000000001,1
2023-09-11,2023-09-11,265.1600004,846.68000659,67.89067282749431,520.41830919,27.153000000000002,0.0,1.12,0.8500000000000001,1
2023-09-12,2023-09-12,265.38000062,851.5600067299999,72.7706729674943,525.15887405,27.107333333333333,0.0,1.12,0.8500000000000001,1
