date,region,province,latitude,longitude,elevation_m,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,rain_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_mean,shortwave_radiation_sum,et0_fao_evapotranspiration
2008-03-21 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.266752,29.773,19.573,5.8999996,9.0,5.8999996,87.05063,99.69382,54.00641,1.9364938,20.05,4.034917
2008-03-22 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.223001,30.923,19.973001,1.2,3.0,1.2,81.63847,99.38337,47.652145,3.1274345,21.91,4.474877
2008-03-23 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.364664,29.473001,19.923,1.0,4.0,1.0,80.29363,99.07527,51.301765,3.1532648,18.54,3.8137505
2008-03-24 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.666748,31.473001,18.773,0.0,0.0,0.0,74.09617,99.07177,40.57829,4.0469713,23.24,4.7528005
2008-03-25 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.443832,30.923,19.123001,0.3,1.0,0.3,74.44707,97.53407,43.083176,3.2066019,21.59,4.3909383
2008-03-26 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.158419,30.323,19.673,0.8,3.0,0.8,80.18172,99.08535,49.625504,4.21226,19.57,4.06001
2008-03-27 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.614668,27.223001,20.373001,20.900002,10.0,20.900002,90.515625,99.388016,68.946045,3.0665722,14.74,2.911103
2008-03-28 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.216751,30.773,17.973001,4.2999997,4.0,4.2999997,87.4797,99.68607,55.95052,3.1924708,21.21,4.2644343
2008-03-29 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.962585,29.673,20.423,4.2,4.0,4.2,87.073586,97.86042,56.72732,2.6757553,19.62,3.941292
2008-03-30 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.233416,30.723001,19.023,2.5,3.0,2.5,85.05158,99.688774,52.9174,2.7211642,22.19,4.4755554
2008-03-31 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.433416,28.823,19.173,3.0,7.0,3.0,86.79044,100.0,58.667995,3.962484,20.29,4.0234017
2008-04-01 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.727167,31.623001,19.273,0.0,0.0,0.0,77.58923,99.691505,41.400127,4.47305,23.88,4.8894615
2008-04-02 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.92925,29.423,19.323,1.1,4.0,1.1,81.20077,98.76219,54.075085,2.7161188,21.59,4.328383
2008-04-03 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.172998,29.573,19.773,2.2,5.0,2.2,80.889656,99.69034,53.429783,2.6278808,20.58,4.1772985
2008-04-04 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.429247,30.923,18.473001,0.0,0.0,0.0,75.740616,98.456566,44.749294,2.986808,23.28,4.7918124
2008-04-05 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.662582,24.923,20.773,8.5,11.0,8.5,91.916725,99.0805,83.36997,4.2514243,8.55,1.7513804
2008-04-06 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.377167,29.723001,19.373001,8.3,4.0,8.3,90.59103,99.69477,60.157833,3.4551942,18.99,3.804589
2008-04-07 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.239668,32.123,19.573,0.0,0.0,0.0,76.10839,99.69173,38.985565,5.286264,24.99,5.248621
2008-04-08 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.248001,30.473001,21.023,0.6,3.0,0.6,79.85426,96.67088,51.237755,2.9837487,21.26,4.3587923
2008-04-09 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.689661,29.623001,21.073,1.9,6.0,1.9,82.908394,96.39059,58.81974,3.2948458,20.44,4.1502066
2008-04-10 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.37925,30.623001,20.373001,5.7,6.0,5.7,85.95029,97.25553,58.012024,2.8310547,20.94,4.230528
2008-04-11 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.177162,30.723001,20.023,0.0,0.0,0.0,77.92529,99.38268,48.806473,3.426856,23.9,4.898612
