Date,Price
2024-04-24,4266.0
2024-04-25,4304.0
2024-04-26,4151.0
2024-04-29,4164.0
2024-04-30,4021.0
2024-05-01,3978.0
2024-05-02,3680.0
2024-05-03,3541.0
2024-05-07,3378.0
2024-05-08,3414.0
2024-05-09,3439.0
2024-05-10,3440.0
2024-05-13,3399.0
2024-05-14,3433.0
2024-05-15,3402.0
2024-05-16,3420.0
2024-05-17,3518.0
2024-05-20,3499.0
2024-05-21,3734.0
2024-05-22,3917.0
2024-05-23,3819.0
2024-05-24,3892.0
2024-05-28,4025.0
2024-05-29,4042.0
2024-05-30,4131.0
2024-05-31,3987.0
2024-06-03,4110.0
2024-06-04,4189.0
2024-06-05,4322.0
2024-06-06,4294.0
2024-06-07,4128.0
2024-06-10,4082.0
2024-06-11,4053.0
2024-06-12,4086.0
2024-06-13,4093.0
2024-06-14,4009.0
2024-06-17,4057.0
2024-06-18,3994.0
2024-06-19,4060.0
2024-06-20,4176.0
2024-06-21,4104.0
2024-06-24,4252.0
2024-06-25,4117.0
2024-06-26,4059.0
2024-06-27,4047.0
2024-06-28,4011.0
2024-07-01,4067.0
2024-07-02,4092.0
2024-07-03,4058.0
2024-07-04,4153.0
2024-07-05,4185.0
2024-07-08,4348.0
2024-07-09,4634.0
2024-07-10,4477.0
2024-07-11,4576.0
2024-07-12,4617.0
2024-07-15,4583.0
2024-07-16,4572.0
2024-07-17,4570.0
2024-07-18,4479.0
2024-07-19,4530.0
2024-07-22,4581.0
2024-07-23,4481.0
2024-07-24,4327.0
2024-07-25,4395.0
2024-07-26,4150.0
2024-07-29,4122.0
2024-07-30,4118.0
2024-07-31,4116.0
2024-08-01,4083.0
2024-08-02,4088.0
2024-08-05,4029.0
2024-08-06,4190.0
2024-08-07,4286.0
2024-08-08,4253.0
2024-08-09,4162.0
2024-08-12,4359.0
2024-08-13,4187.0
2024-08-14,4292.0
2024-08-15,4378.0
2024-08-16,4452.0
2024-08-19,4476.0
2024-08-20,4619.0
2024-08-21,4632.0
2024-08-22,4574.0
2024-08-23,4715.0
2024-08-27,4846.0
2024-08-28,4926.0
2024-08-29,4901.0
2024-08-30,4948.0
2024-09-02,4700.0
2024-09-03,4710.0
2024-09-04,4912.0
2024-09-05,4911.0
2024-09-06,4770.0
2024-09-09,4891.0
2024-09-10,4897.0
2024-09-11,5008.0
2024-09-12,5077.0
2024-09-13,5267.0
2024-09-16,5246.0
2024-09-17,5303.0
2024-09-18,5334.0
2024-09-19,5248.0
2024-09-20,5059.0
2024-09-23,5276.0
2024-09-24,5312.0
2024-09-25,5152.0
2024-09-26,5242.0
2024-09-27,5203.0
2024-09-30,5225.0
2024-10-01,5179.0
2024-10-02,4862.0
2024-10-03,4720.0
2024-10-04,4859.0
2024-10-07,4660.0
2024-10-08,4684.0
2024-10-09,4701.0
2024-10-10,4742.0
2024-10-11,4678.0
2024-10-14,4843.0
2024-10-15,4778.0
2024-10-16,4752.0
2024-10-17,4598.0
2024-10-18,4615.0
2024-10-21,4503.0
2024-10-22,4425.0
2024-10-23,4443.0
2024-10-24,4337.0
2024-10-25,4411.0
2024-10-28,4502.0
2024-10-29,4398.0
2024-10-30,4453.0
2024-10-31,4369.0
2024-11-01,4279.0
2024-11-04,4318.0
2024-11-05,4372.0
2024-11-06,4307.0
2024-11-07,4486.0
2024-11-08,4376.0
2024-11-11,4476.0
2024-11-12,4537.0
2024-11-13,4632.0
2024-11-14,4777.0
2024-11-15,4773.0
2024-11-18,4735.0
2024-11-19,4656.0
2024-11-20,4798.0
2024-11-21,4787.0
2024-11-22,4985.0
2024-11-25,5110.0
2024-11-26,5114.0
2024-11-27,5496.0
2024-11-28,5528.0
2024-11-29,5377.0
2024-12-02,4806.0
2024-12-03,4604.0
2024-12-04,4751.0
2024-12-05,4873.0
2024-12-06,5116.0
2024-12-09,5200.0
2024-12-10,5232.0
2024-12-11,5101.0
2024-12-12,5152.0
2024-12-13,5184.0
2024-12-16,5203.0
2024-12-17,5168.0
2024-12-18,5139.0
2024-12-19,5046.0
2024-12-20,5002.0
2024-12-23,5008.0
2024-12-24,5041.0
2024-12-27,4953.0
2024-12-30,4921.0
2024-12-31,4875.0
2025-01-02,5056.0
2025-01-03,4968.0
2025-01-06,4984.0
2025-01-07,5019.0
2025-01-08,4956.0
2025-01-09,4979.0
2025-01-10,4966.0
2025-01-13,4902.0
2025-01-14,4863.0
2025-01-15,4912.0
2025-01-16,4889.0
2025-01-17,5006.0
2025-01-20,5143.0
2025-01-21,5263.0
2025-01-22,5452.0
2025-01-23,5482.0
2025-01-24,5544.0
2025-01-27,5420.0
2025-01-28,5443.0
2025-01-29,5511.0
2025-01-30,5625.0
2025-01-31,5618.0
2025-02-03,5453.0
2025-02-04,5481.0
2025-02-05,5580.0
2025-02-06,5601.0
2025-02-07,5517.0
2025-02-10,5646.0
2025-02-11,5611.0
2025-02-12,5765.0
2025-02-13,5740.0
2025-02-14,5674.0
2025-02-17,5634.0
2025-02-18,5678.0
2025-02-19,5701.0
2025-02-20,5610.0
2025-02-21,5670.0
2025-02-24,5506.0
2025-02-25,5369.0
2025-02-26,5373.0
2025-02-27,5337.0
2025-02-28,5290.0
2025-03-03,5444.0
2025-03-04,5599.0
2025-03-05,5603.0
2025-03-06,5386.0
2025-03-07,5318.0
2025-03-10,5342.0
2025-03-11,5513.0
2025-03-12,5484.0
2025-03-13,5506.0
2025-03-14,5377.0
2025-03-17,5451.0
2025-03-18,5452.0
2025-03-19,5509.0
2025-03-20,5482.0
2025-03-21,5504.0
2025-03-24,5492.0
2025-03-25,5579.0
2025-03-26,5407.0
2025-03-27,5327.0
2025-03-28,5314.0
2025-03-31,5263.0
2025-04-01,5374.0
2025-04-02,5370.0
2025-04-03,5327.0
2025-04-04,5082.0
2025-04-07,4766.0
2025-04-08,4803.0
2025-04-09,4785.0
2025-04-10,4896.0
2025-04-11,5049.0
2025-04-14,5239.0
2025-04-15,5340.0
2025-04-16,5379.0
2025-04-17,5277.0
2025-04-22,5257.0
2025-04-23,5362.0
2025-04-24,5427.0
2025-04-25,5415.0
2025-04-28,5413.0
2025-04-29,5298.0
2025-04-30,5369.0
2025-05-01,5126.0
2025-05-02,5291.0
2025-05-06,5256.0
2025-05-07,5239.0
2025-05-08,5265.0
2025-05-09,5226.0
2025-05-12,5052.0
2025-05-13,5129.0
2025-05-14,5010.0
2025-05-15,4971.0
2025-05-16,4865.0
2025-05-19,4973.0
2025-05-20,4903.0
2025-05-21,4903.0
2025-05-22,4787.0
2025-05-23,4790.0
2025-05-27,4692.0
2025-05-28,4566.0
2025-05-29,4530.0
2025-05-30,4463.0
2025-06-02,4405.0
2025-06-03,4337.0
2025-06-04,4345.0
2025-06-05,4445.0
2025-06-06,4339.0
2025-06-09,4384.0
2025-06-10,4253.0
2025-06-11,4227.0
2025-06-12,4246.0
2025-06-13,4212.0
2025-06-16,4121.0
2025-06-17,4082.0
2025-06-18,3826.0
2025-06-19,3824.0
2025-06-20,3678.0
2025-06-23,3851.0
2025-06-24,3634.0
2025-06-25,3474.0
2025-06-26,3595.0
2025-06-27,3593.0
2025-06-30,3566.0
2025-07-01,3602.0
2025-07-02,3551.0
2025-07-03,3569.0
2025-07-04,3615.0
2025-07-07,3463.0
2025-07-08,3508.0
2025-07-09,3410.0
2025-07-10,3274.0
2025-07-11,3170.0
2025-07-14,3465.0
2025-07-15,3359.0
2025-07-16,3396.0
2025-07-17,3288.0
2025-07-18,3322.0
2025-07-21,3164.0
2025-07-22,3262.0
2025-07-23,3259.0
2025-07-24,3304.0
2025-07-25,3196.0
2025-07-28,3277.0
2025-07-29,3251.0
2025-07-30,3294.0
2025-07-31,3293.0
2025-08-01,3216.0
2025-08-04,3287.0
2025-08-05,3311.0
2025-08-06,3277.0
2025-08-07,3320.0
2025-08-08,3444.0
2025-08-11,3605.0
2025-08-12,3556.0
2025-08-13,3694.0
2025-08-14,3814.0
2025-08-15,3943.0
2025-08-18,3895.0
2025-08-19,4134.0
2025-08-20,4401.0
2025-08-21,4520.0
2025-08-22,4650.0
2025-08-26,4690.0
2025-08-27,4878.0
2025-08-28,4808.0
2025-08-29,4815.0
2025-09-01,4628.0
2025-09-02,4399.0
2025-09-03,4454.0
2025-09-04,4414.0
2025-09-05,4309.0
2025-09-08,4430.0
2025-09-09,4371.0
2025-09-10,4477.0
2025-09-11,4521.0
2025-09-12,4601.0
2025-09-15,4842.0
2025-09-16,4781.0
2025-09-17,4450.0
2025-09-18,4447.0
2025-09-19,4135.0
2025-09-22,4280.0
2025-09-23,4118.0
2025-09-24,4219.0
2025-09-25,4082.0
2025-09-26,4182.0
2025-09-29,4174.0
2025-09-30,4186.0
2025-10-01,4388.0
2025-10-02,4325.0
2025-10-03,4522.0
2025-10-06,4464.0
2025-10-07,4388.0
2025-10-08,4484.0
2025-10-09,4472.0
2025-10-10,4391.0
2025-10-13,4467.0
2025-10-14,4420.0
2025-10-15,4453.0
2025-10-16,4524.0
2025-10-17,4478.0
2025-10-20,4464.0
2025-10-21,4574.0
2025-10-22,4694.0
2025-10-23,4521.0
2025-10-24,4557.0
2025-10-27,4450.0
2025-10-28,4465.0
2025-10-29,4610.0
2025-10-30,4641.0
2025-10-31,4540.0
2025-11-03,4693.0
2025-11-04,4681.0
2025-11-05,4686.0
2025-11-06,4530.0
2025-11-07,4648.0
2025-11-10,4623.0
2025-11-11,4618.0
2025-11-12,4366.0
2025-11-13,4343.0
2025-11-14,4223.0
2025-11-17,4483.0
2025-11-18,4573.0
2025-11-19,4516.0
2025-11-20,4631.0
2025-11-21,4506.0
2025-11-24,4453.0
2025-11-25,4414.0
2025-11-26,4377.0
2025-11-27,4389.0
2025-11-28,4413.0
2025-12-01,4263.0
2025-12-02,4143.0
2025-12-03,4135.0
2025-12-04,4154.0
2025-12-05,4098.0
2025-12-08,4018.0
2025-12-09,4034.0
2025-12-10,4065.0
2025-12-11,4038.0
2025-12-12,3936.0
2025-12-15,3854.0
2025-12-16,3763.0
2025-12-17,3656.0
2025-12-18,3618.0
2025-12-19,3613.0
2025-12-22,3708.0
2025-12-23,3762.0
2025-12-24,3793.0
2025-12-29,3812.0
2025-12-30,3863.0
2025-12-31,3872.0
2026-01-02,3878.0
2026-01-05,3844.0
2026-01-06,3930.0
2026-01-07,3876.0
2026-01-08,3866.0
2026-01-09,3837.0
2026-01-12,3845.0
2026-01-13,3882.0
2026-01-14,3879.0
2026-01-15,3923.0
2026-01-16,3925.0
2026-01-19,3935.0
2026-01-20,3864.0
2026-01-21,3984.0
2026-01-22,3943.0
2026-01-23,4051.0
2026-01-26,4113.0
2026-01-27,4100.0
2026-01-28,3984.0
2026-01-29,3996.0
2026-01-30,3937.0
2026-02-02,3952.0
2026-02-03,3719.0
2026-02-04,3689.0
2026-02-05,3749.0
2026-02-06,3668.0
2026-02-09,3770.0
2026-02-10,3683.0
2026-02-11,3692.0
2026-02-12,3765.0
2026-02-13,3800.0
2026-02-16,3795.0
2026-02-17,3619.0
2026-02-18,3683.0
2026-02-19,3620.0
2026-02-20,3591.0
2026-02-23,3560.0
2026-02-24,3640.0
2026-02-25,3703.0
2026-02-26,3639.0
2026-02-27,3624.0
2026-03-02,3772.0
2026-03-03,3705.0
2026-03-04,3734.0
2026-03-05,3751.0
2026-03-06,3772.0
2026-03-09,3771.0
2026-03-10,3692.0
2026-03-11,3553.0
2026-03-12,3625.0
2026-03-13,3455.0
2026-03-16,3475.0
2026-03-17,3527.0
2026-03-18,3579.0
2026-03-19,3669.0
2026-03-20,3664.0
2026-03-23,3637.0
2026-03-24,3662.0
2026-03-25,3629.0
2026-03-26,3522.0
2026-03-27,3516.0
2026-03-30,3348.0
2026-03-31,3405.0
2026-04-01,3428.0
2026-04-02,3346.0
2026-04-07,3231.0
2026-04-08,3256.0
2026-04-09,3239.0
2026-04-10,3239.0
2026-04-13,3254.0
2026-04-14,3351.0
2026-04-15,3394.0
2026-04-16,3347.0
2026-04-17,3263.0
2026-04-20,3376.0
2026-04-21,3339.0
2026-04-22,3404.0
2026-04-23,3507.0
2026-04-24,3483.0
2026-04-27,3428.0
2026-04-28,3481.0
2026-04-29,3442.0
2026-04-30,3361.0
2026-05-01,3364.0
2026-05-05,3378.0
2026-05-06,3413.0
2026-05-07,3432.0
2026-05-08,3414.0
2026-05-11,3504.0
2026-05-12,3482.0
2026-05-13,3560.0
2026-05-14,3487.0
2026-05-15,3365.0
2026-05-18,3306.0
2026-05-19,3345.0
2026-05-20,3328.0
2026-05-21,3399.0
2026-05-22,3456.0
2026-05-26,3377.0
2026-05-27,3339.0
2026-05-28,3415.0
2026-05-29,3347.0
2026-06-01,3315.0
2026-06-02,3470.0
